,Unnamed: 0,sentence
3274,3274,"Młody mężczyzna skoczył na głowę z pierwszego piętra świdnickiego sądu tuż po tym, gdy sędzia wydał nakaz jego aresztowania. Z połamanymi kończynami i uszkodzonym kręgosłupem przestępca trafił do szpitala. Na salę mężczyzna został doprowadzony wraz z trzema innymi kolegami w wieku od 17 do 19 lat. Zostali zatrzymani, gdyż po zablokowaniu drogi szlabanem i skatowaniu właściciela auta, ukradli samochód wart ok. 31 tys. zł."
3884,3884,"12 stycznia Sąd Rejonowy w Oświęcimiu ogłosi wyrok w sprawie Kazimierza Świtonia, oskarżonego o znieważenie Sejmu RP oraz nawoływanie do waśni pomiędzy Żydami i Niemcami w ulotkach rozdawanych na oświęcimskim Żwirowisku. Podczas czwartkowej rozprawy sędzia Tomasz Sikora podkreślił, że sprawa jest skomplikowana i wymaga jeszcze od sądu zastanowienia."
3927,3927,"Dostrzegano wady tego systemu. O ostatecznym wyniku decydowali nie jurorzy, a matematyka. Sumowanie punktów z kolejnych etapów sprawiało niespodzianki nawet oceniającym. Środowa demonstracja Komitetu Wolny Kaukaz pod rosyjskim konsulatem w Poznaniu stała się przyczyną kolejnego spięcia na linii Warszawa - Moskwa. Rosjanie oburzyli się, bo kilka osób manifestujących poparcie dla Czeczenii weszło na teren placówki, zniszczyło rosyjską flagę i wymalowało na budynku swastykę. Wczoraj o incydencie szeroko informowała rosyjska prasa. Jej zdaniem biernie przyglądali się mu polscy policjanci. Dodaje, że zwolnienia są nieuniknione. - Nie możemy jednocześnie utrzymywać tak licznej załogi i gromadzić środków na modernizację obiektu. Los wolskiego pedetu podzieli 11 innych placówek tego typu w całej Polsce. Do modernizacji, a więc i do czasowej likwidacji, przeznaczone są też domy towarowe w Poznaniu, Łodzi, Katowicach, Zielonej Górze i Kielcach. W opinii Andrzejewskiego dzięki wprowadzonym zmianom to sędzia będzie określał, co jest, a co nie jest pornografią. - Jeśli wykładnia sądowa będzie jednoznaczna i czytelna społecznie - wyjaśniał - to bardzo drobiazgowe ograniczenie przepisami jest niewskazane. Andrzejewski uważa, że każda definicja ograniczy możliwość kierowania się przez sąd zdrowym rozsądkiem. - Jeżeli nie uda się wyłonić prezesa, Instytutu Pamięci Narodowej po prostu nie będzie - przestrzega przewodniczący kolegium IPN Andrzej Grajewski. Dziś kolejna próba wyłonienia kandydata. Nie widać końca kłopotów z powołaniem szefa IPN, bez którego instytucja ta nie może rozpocząć działalności. - Mając tak duży materiał, postawiliśmy nawet tezę o dużych możliwościach graficznych piszącego, wyodrębniliśmy dwa typy jego pisma - dowodzili biegli. Pełnomocnicy ŻYCIA nadal jednak chcą przeprowadzenia dodatkowej ekspertyzy. Domagają się, by zrobił to tym razem krakowski Instytut Ekspertyz Sądowych. Wniosek w tej sprawie złożyli jeszcze przed wtorkową rozprawą. Duże kontrowersje wzbudził zapis wywalczony przez Związek Nauczycielstwa Polskiego. Związkowcom udało się przedłużyć okres przejściowy dla nauczycieli mianowanych, którzy nie mają odpowiednich kwalifikacji. Na ich zdobycie będą mieli czas do 2006 r., jeśli tego nie zrobią - stracą pracę. - Medal ma dwie strony. Dajemy szansę osobom po liceach pedagogicznych, dwuletnich szkołach policealnych, ale zamykamy też drogę młodym - mówi Czerwiński. Mimo obietnic złożonych pacjentom, stwardnienia rozsianego nadal nie ma na liście chorób przewlekłych. Stwardnienie rozsiane to choroba nieuleczalna. Mimo to urzędnicy Ministerstwa Zdrowia nie umieścili jej na liście, która uprawnia do kupowania tańszych leków dla pacjentów zmuszonych do stałego zażywania drogich specyfików. Pół roku temu Minister Zdrowia Franciszka Cegielska obiecała na łamach ŻYCIA, że sytuacja się zmieni. Tak się nie stało. Z naszych informacji wynika, że tak wysoka odprawa to skutek sporządzonej 5 lat temu umowy, niesłychanie korzystnej dla Jaskóły, a słabo chroniącej interesy firmy. Umowę zawarto bowiem aż na dwie kadencje, czyli na 6 lat. To niezgodne z kodeksem handlowym, który mówi o jednej 3-letniej kadencji. Podobno podczas ewakuacji z Groznego został ciężko ranny i stracił nogę. Ale 35-letni watażka ,uśmiercany"" był już wielokrotnie. Za każdym razem informacje te okazywały się nieprawdziwe. Ku rozczarowaniu rosyjskich generałów. Dla nich Basajew jest terrorystą nr 1. W 1995 roku wziął jako zakładników pacjentów szpitala w Budionowsku. Na czele własnej armii gotowych na wszystko bojowników walczył w Czeczenii i Gruzji. Jeden pogrzeb wart jest tysiąca przedwyborczych wieców - mówiono w Chorwacji o sposobie, w jaki HDZ wykorzystywała żałobę po Tudjmanie. Jednak już wkrótce okazało się, że i to nie wystarczy. Partia - jak napisał niezwykle uszczypliwy tygodnik „Feral Tribune"" - okazała się tak martwa, jak jej były wódz. Na środku sceny ustawiono tron, na którym już za kilka minut usiądą te najpiękniejsze. - II wicemiss została Jagoda Rogalska, I wicemiss Sylwia Urbaniak - ogłasza konferansjerka. - Małą miss została Klaudia Zdunek!"
4131,4131,"- Jestem porządnym obywatelem, nie życzę sobie takiego traktowania - bulwersuje się Mastykiel. - Zresztą to małe, niegroźne pieski. Andrzej Jakubowski, zastępca komendanta nyskich strażników, tłumaczy, że informacji o gruzie szpecącym forty nie dostał. Rzeczywiście ktoś prowadził tam za to wycinkę drzew. - Ale miał zgodę burmistrza - zastrzega Jakubowski. - Właśnie robimy rozeznanie, ilu z nich dokładnie zamierza wybrać zagraniczne studia - mówi. - Ich nazwiska przekażemy OKE we Wrocławiu i poprosimy, by oni mogli swoje świadectwa maturalne dostać wcześniej niż cała reszta. Trud dyrektora Leśniaka będzie jednak daremny. Wojciech Małecki, szef OKE, nie pozostawia żadnych złudzeń. Gisela Froemel, z domu Kopka, ma 67 lat. Swoją mamę widziała po raz ostatni 61 lat temu - 8 lub 9 maja 1945 roku, na jakiejś wielkiej łące na terenach obecnych Czech. Razem ze starszą siostrą, Gabriele, szukają teraz mamy w Polsce, na Opolszczyźnie. Tutaj przecież ich rodzina mieszkała i tu mama się urodziła. Uczennice ostatniej klasy fryzjerstwa wiedzą, że ich koleżanki po fachu, które się do pracy przyłożą, oprócz tego, co zarobią w zakładach fryzjerskich, niezłe pieniądze potrafią dorobić na domowych fuchach. Sąsiadce zrobią trwałą, koleżankę uczeszą na ślub, a dalekiej ciotce ufarbują włosy i już mają kilka złotych bez podatku. Za farbowanie średnio po 20 złotych, balejaż - 30-40 złotych. Dla porówniania: limity kwotowe dla zwracanego VAT-u w przypadku materiałów odliczonych w ramach ulgi to odpowiednio: 16,6 tys. zł (w przypadku nowo budowanych domów) i 7,1 tys. zł (przy remoncie). Co kwartał wysokość tych kwot może się zmienić w związku ze zmianą ceny metra kwadratowego ogłaszaną przez GUS. Po sobotnim spotkaniu wszystkie zespoły III ligi będą miały 10-dniową przerwę. Następna kolejka, z powodu wizyty papieża Benedykta XVI w naszym kraju, została przełożona z 27 na 31 maja. Będzie więc jeszcze okazja do oddechu przed decydującą fazą rywalizacji. W opolskim zespole mimo nie najlepszych ostatnich rezultatów panuje dobra atmosfera oraz pełna mobilizacja. - Nie pierwszy raz puszczają tutaj szybowce, ale nigdy nie robią tego tak nisko nad wioską - opowiada Maria Dudek, która akurat w ogródku pieliła truskawki. - Chyba się za nisko odpiął, był może jakieś 300 - 400 metrów nad ziemią. Wirował nad domami i zaczęło go trząść. Machałam mu fartuchem, żeby lądował na łące pod lasem, ale ten chłopak chyba się przestraszył, że zawadzi o druty. Bez wykupionego ubezpieczenia auto casco czasem nachodziły mnie myśli, czy jutro rano będę miał do czego wsiąść. O stabilnej pozycji golfów na rynku świadczy to, iż niemiecki koncern przygotowuje już szóstą wersję tego auta. Premiera: 2008 r. Volkswagen golf II to auto bardzo popularne w Polsce. Wygodne, ekonomiczne i długowieczne, o czym świadczą jeżdżące jeszcze po polskich drogach wcześniejsze wersje - vw golf I. - Nie mieliśmy czasu na zgromadzenie wszystkich danych o tych ludziach - przekonuje Henryk Mrozek, prokurator rejonowy w Kędzierzynie-Koźlu. Świadek Wojciech S. drży o swoje bezpieczeństwo. Podczas piątkowego posiedzenia sędzia Harz zapytała, czy sprawcy pobicia znają świadka i podała im jego imię i nazwisko. - Już mnie namierzyli, nie wiem, czy nie stanie się coś złego - mówi Wojciech S. - Umorzyliśmy nie cały, a tylko połowę podatku - zastrzega Sławomir Brzeziński, asystent prezydenta Opola. - Spełniamy misję społeczną, a nasze wyniki ekonomiczne nie są najlepsze - tłumaczy ks. Piotr Tarliński, dyrektor katolickiego radia. W stacji na etatach pracuje dziś 17 osób. Pięciu pracowników przyjęto w ostatnich miesiącach. - Pomoc od miasta pozwoliła zatrudnić te osoby - wyjaśnia ks. Tarliński. Kolosalne, bo do tej pory nie było takiej możliwości. Urząd, nawet na podstawie wadliwej decyzji, mógł ściągnąć niesłusznie naliczony podatek. Nawet jeśli podatnik odwołał się od niej i nie było jeszcze rozstrzygnięcia. Skutek był taki, że firma z powodu zajęcia konta bankrutowała, a gdy skutecznie się odwołała do sądu od decyzji , to też nie przysługiwało jej odszkodowanie, tylko zwrot pobranego podatku i odsetki. Drogi. - Od tygodnia zablokowany jest fragment ul. Ozimskiej, a nic się tam nie dzieje - psioczą kierowcy. Do czwartku droga ma być przejezdna. Dzisiaj robotnicy zaczną frezować nawierzchnię. Chodzi o fragment ulicy na wysokości sądu, ale po drugiej stronie, tam gdzie jest komis samochodowy. W dwóch miejscach ustawiono barierki i samochody zjeżdżające z wiaduktu w stronę centrum, tuż za przejściem dla pieszych, muszą zjechać na lewy pas dwupasmowej Ozimskiej. - Sprzątamy i dekorujemy salę - mówi mama Małgorzata Muniak. - Gości będzie około 30, tylko najbliższa rodzina. Angelika przystąpi do komunii w kościele w Dytmarowie. Będą jej towarzyszyć koleżanki i koledzy z III klasy, którzy tę uroczystość przeżyli już rok temu, a teraz świętują rocznicę. Na kartce należy wypisać plusy i minusy?"
4492,4492,"1) Marcin Czechowic - przywódca polskich arian. Jako pierwszy przełożył biblię na język polski wierszem. 2) Andrzej Stefan Garczyński - wojewoda, senator i pisarz polityczny. Napisał ,,Anatomię Rzeczypospolitej'', dzieło o potrzebie przemian gospodarczych w kraju (dzieło zresztą bardzo spóźnione). 3) Abraham I Zbąski - sędzia generalny Wielkopolski i przywódca wielkopolskich husytów. Na początku dekady  Zbąszynek otrzymał nowe przedszkole przy ul. Małej. Duży i jasny budynek z wszelkimi wygodami. Nikt nie przewidział jednak, że w tym samym momencie rozpocznie się długotrwały niż demograficzny. Już  kilka lat później  przedszkole zaczęło narzekać na spadającą liczbę nowych podopiecznych.. Wiesław Czyczerski (burmistrz): - Zdajemy sobie sprawę z tego, że od czerwca do końca września rady nie  będzie i dlatego to, co możliwe zostanie przygotowane na sesję majową. Krzyszof Krzywak (przewodniczący rady): -  Wszystkie możliwe sprawy zostały ujęte w budżecie. Dopiero po otrzymaniu ustawy będzie można przygotować potrzebny pakiet. W 1995 r. gminy Babimost, Pszczew, Trzciel, Szczaniec, Zbąszynek i Zbąszyń postanowiły nawiązać między sobą współpracę w zakresie organizacji i zarządzania na szczeblu lokalnym. W 1996 r. przyłączyła się do nich Kargowa, a wycofała się gmina Szczaniec. W listopadzie 1997 roku w Sądzie Wojewódzkim Wydziale I Cywilnym zostało zarejestrowane Stowarzyszenie Gmin RP ,,Region Kozła''. 19 kwietnia br. w Zbąszyńskim Ośrodku Kultury odbyło się II Spotkanie z Piosenką Biesiadną. Gospodarzem spotkania był Zespół Śpiewaczy Zbąszyńskich Seniorów. O rosnącej randze imprezy świadczyła obecność senatora RP Zbyszko Piwońskiego oraz duża liczba zespołów które przyjechały się pokazać. Zaprezentowały się takie zespoły jak: ,,Kameleon'' z Wolsztyna, ,,Jarzębina'' z Nowego Tomyśla, Zespół Śpiewaczy ,,Kargowa'', ,,Odrzanki'' z Górzycy, Chór ,,Pauza'' ze Zbąszynia, ,,Odrzanie'' z Trzciela, ,,Drzewiczanki'' z Kostrzyna, ,,Tuchorzacy'', ,,Gościeszowianki''. Uprzejmie prosimy naszych czytelników, współpracowników, korespondentów, ogłoszeniodawców  oraz urzędy i instytucje, żeby wszelkie materiały, listy, informacje, ogłoszenia, przetargi itp przekazywać, przesyłać lub przynosić do redakcji zawsze najpóźniej do dnia 20 każdego miesiąca. Jest to związane z cyklem druku pisma. To co otrzymamy do tej daty może ukazać się w kolejnym numerze na początku następnego miesiąca. Najlepiej jednak pisać od razu po przeczytaniu wydania bieżącego!"
4594,4594,"Zapanowała cisza, przede wszystkim ze zdumienia, że sędzia mógł znać imię skromnej krawcowej Sary Grünspan mieszkającej na Legionów przy Cmentarnej. Nie trzeba było długo czekać, aby znalazł się jakiś zuch, który pomyślał, że cud może dotyczyć także jego. Był pierwszy, bo kilku innych także otwierało usta. Już nie patrząc na niego, sięgnęła do gumy majtek. Najpierw zobaczył pępek wielki niczym krater, tak wiele obiecujący, że chciałby zsunąć się w jego czeluść i ogrzać w jego cieple. Za chwilę jednak opadający jedwab odsłonił krzak gorejący, przy którym kędziory pach wydały się kępkami mchu zaledwie. Patrzył w niego w zachwyceniu, a potem przestał widzieć cokolwiek, bo zemdlał. Wszyscy się obejrzeli, bo kobieta siedziała w ostatnim rzędzie. Teraz wstała, podpierając się kulą. Mogły być w tym samym wieku, jednak Regina nie dostrzegła w niej najmniejszych śladów urody czy choćby wdzięku. Jedyne, czego nie można jej było odmówić, to poczciwość twarzy. Nie mogłem tego słuchać. Kompromitowali nie tylko siebie, ale i Polskę. I brał w tym udział funkcjonariusz państwowy. Choć majakiem byli, może nawet nieuleczalnym, zapragnąłem wyciągnąć szablę. Przed oczyma stanął mi obraz z domu dziadka Antoniego, przedstawiający księcia Józefa z dumną miną rzucającego się w nurty Elstery. Zrobiłem krok do przodu i pociągnąłem Dorę za sobą. Mężczyzna z sumiastymi wąsami nazwany kawalerem wyraźnie się speszył. Długo szukał po kieszeniach, lecz wyjął z nich tylko zapałki. Pozostała jedna szansa na autograf. Marek skłonił się i wskazał dwie kobiety siedzące na korytarzu, a doktor pokiwał głową ze zrozumieniem. Pani o rudych włosach była bardzo mądra: kiedy dobiegał, już z pudełeczka wyłożonego ciemnozielonym aksamitem wyciągała pióro. Podała mu je otwarte i gotowe do pisania. Widziała, że mówiąc to, jakby specjalnie zwracał się do Chai Buber z ławy przysięgłych, która przed wojną miała stragan na Wolborskiej i nie znała nie tylko tych, ale i wielu prostszych słów. Regina nie uznała tego za eleganckie ani tym bardziej śmieszne. Tego już było za wiele nawet na malignę czy podwojony atak natręctw. Pierwsze, co pomyślałem, to czy Jurek na korytarzu zorientuje się, kto wchodzi. Zawsze powtarzał, że od dziecka chciał ją poznać. Szukał kobiet potężnych w każdej kategorii, także w sferze ducha. Na sali nie nastąpiło poruszenie, czemu trudno się dziwić, a ja obrażony bezczelnością swojej choroby wyszedłem, aby wreszcie stanowić o sobie. Powoli wszedł na piętro. Wszystkie drzwi były tu białe, a spod łuszczącej się farby prześwitywał mahoń. Wreszcie znalazł zielone, o których mówił sędzia, także pomalowane niedokładnie. Złapał za klamkę. Gdyby go spytano, dlaczego jej nie nacisnął, miałby trudności z odpowiedzią. Może zniechęciły go słowa sędziego o niemożliwości ucieczki, a może tylko chciał dalej słuchać, co mówią dorośli. W każdym razie zawrócił bez pośpiechu. Regina znała Wolickiego z widzenia, ale nawet jej przez myśl nie przeszło, że okaże się taki głupi. A przecież Chaim kazał mu dać kieliszek wódki, kiedy przyszedł w dzień po ich ślubie wstawić szybę w okno, bo było jej zimno. Na szczęście fruwające popielniczki, wpadające potem w te same otwory w narożnikach stołu, zrobiły odpowiednie wrażenie, bo Chaim spuścił z tonu, co poznała po nisko opuszczonej głowie. Poczuła, że ktoś ją głaszcze po ręce, i zobaczyła Marka, który być może chciał w ten sposób dodać jej otuchy. Nie nakrzyczała więc na niego, że się oddalił bez pozwolenia. Jak zwykle, kiedy wpadał w falset, uderzał laską o podłogę. Tym razem jednak robił to tak mocno, że pod stopami poczuła drżenie. Pamiętała, że na dźwięk tego przeraźliwego głosu ludzie chętnie schowaliby się pod ziemię, ale teraz ku swojemu zdziwieniu usłyszała na sali śmiech, i to wcale nie tłumiony. Sędzia także to zauważył. Wreszcie szelesty pięknie go uśpiły i jakby na zawołanie przyśniło mu się zakole rzeki Rudki, gdzie był z rodzicami na wakacjach. Słońce, ciepły piasek i piegowate plecy Moniki Nonas, córki sąsiadów, sprawiły, że przyjął pocałunek w policzek jako rzecz przynależną ciepłu i słońcu. Tym bardziej nie mogło go obudzić ciche skrzypnięcie drzwi. Prokurator był tak pewny swego, że kiedy usiadł, wyciągnął z kieszeni pilnik do paznokci i zaczął się nim bawić. Uznała to za niedopuszczalne i była ciekawa, czy sędzia to widzi. Jeśli nawet widział, to nie zwrócił prokuratorowi uwagi. Bornstein trzymał się za głowę, lecz zanim otworzył usta, przechadzał się chwilę między ludźmi, starając się zajrzeć w oczy najbliżej siedzącym. W książce wykorzystano fragmenty Dziennika Sándora Máraiego w przekładzie Teresy Worowskiej (Warszawa 2004) oraz książki Żydzi i Niemcy Gershoma Sholema w przekładzie Marzeny Zawanowskiej i Adama Lipszyca (Sejny 2006). Cytaty z dramatów Williama Shakespeara w przekładzie Józefa Paszkowskiego i Leona Ulricha na podstawie Dzieł dramatycznych (Warszawa 1973), w opracowaniu autora. Wyszli na taras, po muzykach został tylko futerał na skrzypce, co znaczyłoby, że wyjeżdżali w pośpiechu. Gdyby nie to, że tym razem dostojny starzec dźwigał walizki, wszystko wyglądałoby tak samo jak podczas przyjazdu. Nawet wiatr zdawał się ten sam, bo podobnie wirowały w powietrzu resztki bawełny, a kartki z porzuconych kwitariuszy magazynowych wcale nie odfrunęły daleko. Dałbym głowę, że wspominając dzieciństwo, zachlipał żałośnie, i tego już było za dużo. Przyjrzałem mu się uważnie. Buty miał stare, ale od Johna Lobba z St. James Street, do tego starannie wyczyszczone. Dobre zęby i zadbane dłonie. Oszukiwał więc, a garnitur magistrackiego urzędnika, ohydny krawat, a przede wszystkim słowa były przebraniem. Jednak po co zadawał sobie tyle trudu?"
4840,4840,– nic nie mówiła.. – bo kurde nie wiem czy bo mo mo mogę wysyłać esemesy. we wszystkich sieciach. taki program znalazłem od razu. i wysłałem jej esemesa myślałem że się coś tam się od ode odezwie albo ten ale. się nic nie odzywała może nie dostała może coś tam źle jest.. – niektórzy się poprzebie pozamieniali koszulkami i teraz nie wiadomo no.. kto jest kto.. – czego się nie robi dla zmylenia przeciwnika. teraz powinien.. – sędzia zacząć się kiwać.. – nie sędzia okazuje się też jest zawodnikiem tylko przebranym.. – papier toaletowy na boisku.. – murzyn murzyn.. – a to oni występy w tej reklamie pol y. w kanal plus?
5393,5393,"L.F.: Prawo jest zawsze prawem. Prawo precedensowe jest ustalane przez sędziego. To sędzia może na kundelka nałożyć zakaz szczekania. P: Nie interesują mnie takie sytuacje - żadne aranżowane kolacje, przelotne romanse, incydentalne przygody. W uczuciach jestem raczej długodystansowcem. CKM: Gdyby trafił się akurat jakiś wyjątkowo namolny egzemplarz, w jakim języku byś go spławiła?"
6222,6222,"- przerwał buldogowaty. - Co pan tu pieprzy. - Dżiokonda. - A powiedział po francusku: - Oto utalentowana nadzieja naszej literatury. Poeta splunął. Lubow uśmiechnęła się, Pola zatrzepotała rzęsami i powiedziała: - Chodźmy się przejść, pokazać jej, bo to przecież zima nasza, mroźna, biała. - To pijak - powiedziałem. - Niedawno napoczął moją melbę. Ma skłonności homoseksualne. - Najgorsze jest to, że oni są wszyscy bezkarni. - Różowiutki sędzia uderzył pięścią w stół. - Nie boją się. - Ani rozpustnicy, ani cudzołożnicy, ani rozwiąźli, ani mężczyźni współżyjący z mężczyznami nie wejdą do królestwa Bożego - zabeczała ponura twarz. - Świetny pomysł - ucieszył się Niedźwiednik. - Prosimy, prosimy - rozległy się wokół głosy i śmieszki. - Co ty na to, Himilsbach, masz ochotę pomuzykować?"
6231,6231,"- przestraszył się szpakowaty. - No ofiara w ich mniemaniu, to znaczy oni padną ofiarą imaginacji. Krótko mówiąc, mam odpowiedniego człowieka. Proponuję Włosiaka. - Ale przecież poprzednio - sędzia wydobył przeciągły ton z trąbki, przyglądał jej się ze zdziwieniem - poprzednio był pan przeciwny. Tańczą na środku pokoju. Teresa musi już wyjść. - Dziś wraca z Paryża Wiktor, ma wpaść do mnie do domu. - Kiedy ślub?"
6464,6464,"A o tym, że w okolicy Moskwy od dawna działają wytwórnie farb i lakierów oraz materiałów budowlanych będące własnością Ramzana Kadyrowa, doprawdy nie warto wspominać. Jak i o tym, że na każdym kroku w Czeczenii witają przybyszów ogromne portrety Ramzana Kadyrowa i Władimira Putina. Potok uciekinierów z Republiki nie wysechł. Na granicy białorusko-polskiej Czeczeni pojawiają się całymi rodzinami. Każdego dnia. Tak więc los człowieka - warunki przebywania w areszcie, śledztwo, zeznania świadków, a nawet obrona - znajduje się w tych samych rękach, w rękach FSB. W dodatku FSB samo siebie kontroluje. Czyli może z więźniem zrobić, co zechce. Mimo ewidentnego braku dowodów przestępstwa 16 grudnia 1999 roku moskiewski sąd miejski skazał Walentina Mojsiejewa na dwanaście lat więzienia i konfiskatę majątku. Wiktor Łozinski z Riazania, pomagający dziennikarzom „Nowoj Gaziety"", otrzymał taką „propozycję nie do odrzucenia"", po której emigrował do USA. W połowie maja 2002 roku rosyjska prokuratura generalna oświadczyła, że w filmie dokumentalnym Pokuszenije na Rossiju nie znalazła podstaw do wszczęcia śledztwa w jakiejkolwiek sprawie. Wygląda na to, że niektórych kłopotów już się pozbyto. Natalię Kuzniecową, moskwiankę, urzędniczkę Izby Obrachunkowej, zwolniono z pracy po tym, jak wystąpiła (w 2004 roku) z publicznym oskarżeniem członków aparatu państwowego o kradzież w latach 2001-2002 140 milionów dolarów. Kiedy Kuzniecowa złożyła w sądzie pozew o niesprawiedliwe zwolnienie z pracy, sąd wydał oświadczenie, iż cierpi ona na „rozstrój nerwowy"". Pani sędzia wymusiła na niej odstąpienie od pozwu, grożąc natychmiastowym wezwaniem pogotowia i przewiezieniem do szpitala psychiatrycznego. I rzeczywiście, zanim zdążyłyśmy osuszyć butelkę radosnego wyborczego szampana, po drugiej w nocy mógł wejść do sali w Ostankino zwycięzca. Wskaźnik oddanych na niego głosów w ciągu paru godzin urósł na oczach całego kraju do 52,9 procent. Zwycięzca miał na sobie szary sweter i był szary ze zmęczenia i emocji. Internetem dysponuje nie więcej niż dziesiąta część obywateli Federacji Rosyjskiej. Do radioodbiornika dostęp ma każdy. Na pytanie radia Echo Moskwy, zadane pod koniec 2004 roku: „Czy w przyszłym roku chcielibyście widzieć Putina na stanowisku prezydenta""?"
7705,7705,"5 rzutów karnych podyktował paragwajski sędzia w meczu Argentyna - Kolumbia (0:3) w turnieju Copa America. Piłkarze zdołali wykorzystać zaledwie jedną jedenastkę. Największą tragedię przeżył argentyński napastnik Martin Palermo, który nie wykorzystał żadnego z trzech wykonywanych rzutów karnych. Jedenastkę przestrzelił także Kolumbijczyk Hamilton Ricard."
7981,7981,"Mam nadzieję, że ten krótki tekścik nie jest ostatnim słowem  ""Gazety""  w tej bulwersującej sprawie. Tę grę proponujemy, gdy nadejdzie ciemny wieczór. Jeden z uczestników rusza w las, licząc kroki. Po pewnym czasie staje, błyska światłem latarki i ukrywa się w miejscu, z którego sygnalizował lub w bliskim sąsiedztwie. Reszta ocenia, w jakiej odległości i gdzie pojawiło się światło. Potem wszyscy ruszają w głąb lasu i szukają ukrytego kolegi. I nagle zrywa się, zachłystując radosnym gwarem. Bulwar nad jeziorem zapełnia się samochodami, straganiarzami pchającymi poboczem dwukołowe wózki z warzywami i tytoniem. Na skrzyżowaniach wyrastają rośli policjanci, gazeciarze wciskają przechodniom papierowe płachty i przekrzykują się nowościami z wczorajszego dnia i nocy, która właśnie minęła. Ubrani w białe koszule uczniowie ustawiają się na zbiórce w parku naprzeciwko gimnazjum. - Dymisja Jagielińskiego dopiero w końcu marca to absurd - powiedział nam Michał Strąk (PSL), współpracownik Waldemara Pawlaka. - Jeśli premier się na to zgodzi - zdestabilizuje swój własny rząd. - Nie będę komentował zachowania wicepremiera Jagielińskiego - powiedział dziennikarzom Pawlak. Zdaniem niektórych prawników w przyszłości np. urząd skarbowy może stwierdzić, że małżonkowie nie mieli prawa do wspólnego opodatkowania. Kwestionowane mogą też być prawa majątkowe dzieci zrodzonych w tych związkach. Pary mogłyby wystąpić do gminy o zwrot kosztów wesel. Wszystko to byłoby możliwe, gdyby uprawomocnił się wyrok państwa R. - Ten wyrok to dopiero początek łańcuszka - dodaje Witold Markowski. - Następni są już w kolejce. Zwycięstwa nad Rosją, Ukrainą, a szczególnie Bułgarią w eliminacjach mistrzostw Europy miały być dowodem tego, że pogoń za czołówką się uda. Wywołało to entuzjazm wokół drużyny. Sześć tysięcy ludzi pojechało za kadrą na Wembley, 30 tys. przybyło do Chorzowa. Trenerowi uwierzyli też piłkarze - ponieważ był cudotwórcą. Po zakończeniu oferty 13 spółek notowanych było z nadwyżkami sprzedaży, zaś 18 z nadwyżkami kupna. Wartościowo jednak przeważała podaż. Nie sprzedane przez maklerów akcje miały wartość 4,4 mln zł, zaś te, których nie udało im się odkupić od inwestorów - 3,8 mln zł. Podczas oferty złożono jednak tylko 161 zleceń. Przesłuchania polskich świadków w  ""aferze karabinowej""  opóźnią się o kilka dni. Amerykańska prokurator Tanya Hill chciała je przeprowadzić w Polsce z pominięciem naszych władz sądowych. Po ostrym proteście MSZ sędzia federalny z Nowego Jorku Eugene Nickerson wystosował wczoraj formalną prośbę do polskich władz o pomoc w tej sprawie. Na szczęście voyagerom wyznaczono cele. Voyager 1 leci teraz w kierunku gwiazdozbioru Wężownika i za 40 270 lat będzie przelatywał w pobliżu małej, zimnej gwiazdy AC+79 3888, która jest obecnie w konstelacji Żyrafy, niedaleko Gwiazdy Polarnej. Można ją wypatrzyć przez teleskop. - Choć chronologicznie XX stulecie zaczęło się 1 stycznia 1901 roku, zdecydowana większość historyków za jego początek uważa wybuch I wojny światowej. Podzielam ten pogląd. Ale jak to widzą na przykład Japończycy?"
