,Unnamed: 0,sentence
4027,4027,"Dominika, masażystka, 30 lat: - Być może będę mogła urodzić za dwa lata, kiedy z macierzyńskiego wróci koleżanka, która uzgodniła z szefową, że może teraz zachodzić w ciążę. Większość dwudziestolatków nie widziała na oczy cyrylicy, a pokolenie ich rodziców mówi po rosyjsku z wdziękiem pani Baryki z ""Przedwiośnia"". Chcąc dopomóc mężowi w karierze w Rosji, skomplementowała córkę gubernatora: ""Kakaja u was krasnaja roża"". Kariera zawisła na włosku, bo gubernator obraził się za wypominanie córce czerwonej mordy. SMS ma wielki potencjał, ale czy ma przed sobą równie wielką przyszłość?"
4253,4253,"Konserwator zabytków ustalił szkody, jakie w jednej z komnat Zamku Królewskiego na Wawelu spowodował nietrzeźwy turysta z województwa suwalskiego. Mężczyzna wskoczył do łoża Zygmunta Starego i uszkodził przykrywającą je kapę. Zdarzenie miało miejsce w minioną sobotę. 36-letni Robert J. w towarzystwie kilkuosobowej grupy znajomych zwiedzał Zamek Królewski na Wawelu."
4360,4360,"- Spotkania z publicznością i mówię w tym momencie poważnie. Pamiętam sytuację jak po raz pierwszy miałem poprowadzić główne wydanie Wiadomości. Mając sporo doświadczenia myślałem, że Durczok jest już w stanie wszystkiemu sprostać bez problemu. Jednak zasiadając w studio i patrząc w kamerę można dostać niesamowitej blokady psychicznej. Firma Connex świadczy usługi transportowe w Polsce od roku 1998. Ze statystyk wynika, że dziennie z usług Connexu korzysta 157 000 osób. Rocznie przemierza około 60 milionów kilometrów. Connex ma swoje spółki przede wszystkim na południu Polski. Na dzień dzisiejszy działają już w Sanoku, Łańcucie, Sędziszowie Małopolskim, Mielcu, Brzozowie, Warszawie, Kędzierzynie-Koźlu, Toruniu, Tczewie, Kołobrzegu, a od 1 grudnia także w Prudniku. Aby coś zjeść udaje się do Opieki Pomocy Społecznej, tam dostaje kupony na obiad. - Zjem jeden talerz zupy, potem drugi i to mi wystarczy na cały dzień. Również czasami sąsiadka coś mi wyniesie na klatkę. Pan Edmund cały dzień spędza na poszukiwaniu makulatury, chodząc po mieście z wózkiem. Dostaję za to na skupie, mniej więcej dwa złote z groszami. - Rejestrator rozmów?"
4438,4438,– no dobra ale euro – a euro jest tysiąc siedemdziesiąt siedem tysiąc trzysta siedemdziesiąt dwa i kończy się tutaj kończy się sześćset sześćdziesiąt rata malejąca. a tutaj sześćset dziewięćdziesiąt trzy w euro – ale zobacz jak się zaczęła – no tak – tysiąc trzysta tak – to jest złotówki nie. tysiąc trzysta siedemdziesiąt – no tysiąc trzysta siedemdziesiąt ta najwyższa – no dobrze no to już Marcin bierze tą książeczkę i se tam robi – no ale co babci mieszkaniem wtedy – no ale to mówisz że te pieniądze co masz dla mnie jakieś tam – ale czy to wystarczy – no i ja no dobrze i te z książeczki – i te z książeczki twoje – które daje Marcin bo – no tak bo to są nie jego
4568,4568,"Doktor Jakub stał blady i milczący. Futro spadło mu z jednego ramienia. Raisa wybiegła przed dom i stanęła obok ojca. Z oddali doleciały urywane dźwięki strażackiej trąbki. I oto, jakby na odgłos tego sygnału, nagle wśród awanturującej się ciżby wyrósł łeb konia. Pierś jego napierała na ludzi. Kopyta rozpryskiwały błoto. - To wcale nie jest moja historia ojczysta - odparłem. - Jak to?"
4667,4667,"Jedni chcą, aby było ich więcej, inni wskazują na to, że sygnalizacja... tamuje ruch. Niemniej, w niektórych miejscach, jak np. na rondzie Jana Pawła II, jest ona niezbędna. Tak rozpoczęło się historyczne spotkanie, podczas którego twórcy pierwszych numerów „Gazety Tczewskiej” – autorzy tekstów, drukarze i kolporterzy - mogli wspólnie wspomnieć czasy, kiedy musieli działać wg zasady „im mniej wiem, tym krócej jestem przesłuchiwany” - czasy, kiedy gazeta była wydawana nielegalnie. Wielu z nich było zatrzymywanych, kilku aresztowanych. Pomimo tego wszyscy wspominają czasy podziemnej działalności z sentymentem Najliczniejszą grupę nagrodzonych podczas Dnia Tczewa stanowili sportowcy, którym prezydent przyznał nagrody lub stypendia (lub jedno i drugie) za bardzo dobre wyniki sportowe uzyskane w 2007 r. (ich listę podajemy poniżej). Uroczysta sesja w Centrum Kultury i Sztuki była także okazją, aby wręczyć Pro Domo Trsoviensi. Kawalerem medalu został tym razem Adam Murawski. Zaniepokojeni klienci bezskutecznie próbowali skontaktować się z właścicielem firmy M. W. Wszystkie zamieszczone na stronie internetowej numery telefoniczne były nieaktualne. Próby kontaktów e-mailem czy poprzez Gadu-Gadu także spełzły na niczym. Pozostawieni bez pieniędzy, sprzętu oraz możliwości kontaktu klienci mogli jedynie wyrazić swoją złość pisząc negatywne komentarze na forach internetowych. Kiedy sytuacja nie zmieniła się przez ponad miesiąc, zainteresowani zaczęli zastanawiać się, czy przedsiębiorstwo D. w ogóle istnieje. Zainteresowani tematem mieszkańcy w sposób jednoznaczny wyrażali swoje obawy co do budowy zakładu, który miałby przyjmować śmieci z czterech powiatów, poczynając od Stegny i Malborka. Hanna i Marek Leszczyna poruszyli kwestię natężenia ruchu ciężarówek, które miałyby wozić śmieci „przez środek miasta”, m.in. ul. Rokicką, której odcinki są w fatalnym stanie. Nie wiadomo czy ciężarówki byłby odpowiednio zabezpieczone przed „gubieniem” śmieci. Od tego czasu pani Wanda ma zawroty głowy, drżenie ręki. Próbuje usprawiedliwiać rodzinę, mówi, że kłopoty ze zdrowiem może mieć od cukrzycy... Zdarzyło się to nie po raz pierwszy. Pani Wanda otrzymała nakaz eksmisji dla osób, które z nią mieszkają, ale po... uzyskaniu przez małżeństwo lokalu zastępczego. Czyli nieprędko. W tej sytuacji prokuratura wysłała do magistratu pismo ponaglające. Malowidła, które oglądaliśmy nie nawiązywały tylko do tradycji kościoła prawosławnego, ale również do malowideł wywodzących się z tradycji łacińskiej. Takimi były kopie dzieł wybitnych malarzy renesansu, np. Leonarda da Vinci. Przedstawiono też realistyczną wizję postaci z Całunu Turyńskiego. Widać też wpływy malarstwa starogreckiego i bizantyjskiego. Od 1 stycznia tego roku SKM funkcjonuje według nowego, a w oczach korzystających z usług przewoźnika, gorszego rozkładu jazdy. Wraz z nowym rokiem tymczasowo zaniechano bezpośrednich połączeń z Tczewa do wszystkich pośrednich stacji pomiędzy Gdańskiem a Gdynią. Z sześciu podobnie kursujących „SKM-ek” pozostały jedynie dwie (przyp. godz. 14.38 i 15.46). Jeńcy wojenni listy piszą... Oczkiem w głowie Jerzego Białasa jest wspomniany eksponat filatelistyczny w postaci kolekcji korespondencji polskich oficerów, więzionych podczas II wojny światowej w pięciu obozach jenieckich II Okręgu Wehrmachtu - Szczecin. Zbiór blisko tysiąca kartek pocztowych, listów, przekazów paczkowych czy pieniężnych powstaje od 10 lat. Na ich kartach toczy się swoisty dialog pomiędzy jeńcami, ich rodzinami i nieraz komendanturą obozów. Pomysł na książkę o tczewskich nekropoliach wziął się z wielu spacerów autora po mieście. Czesław Glinkowski chce przywrócić pamięć o żarliwych społecznikach, kapłanach, fachowcach, nauczycielach, lekarzach, działaczach kultury i sportu, którzy w swoich obowiązkach zawodowych oraz w działalności społecznej znajdowali sens życia. Przygotowywana przez radnych wspomniana wyżej uchwała - doprecyzowana autopoprawką - przesuwa likwidację placówki na 2009 r. i dopuszcza istnienie w Pelplinie oddziału zamiejscowego, ale bez administracji. Pracownicy innego SOSW w Tczewie obsługiwaliby kadrę powstałego ośrodka zamiejscowego. Ostatecznie radni po burzliwej debacie wycofali uchwałę wraz z poprawkami. 19 było za (w tym wszyscy z Pelplina), dwóch się wstrzymało. TCZEW. Zmiana godzin urzędowania Powiatowego Centrum Pomocy Rodzinie. Powiatowe Centrum Pomocy Rodzinie w Tczewie informuje, że zmianie ulegają godziny otwarcia placówki. Z dniem 7 kwietnia 2008 r. centrum będzie czynne od poniedziałku do piątku (oprócz środy) w godz. 8.00 - 14.00, a w środy w godz. 7.30 - 15.30. TCZEW. Już po raz trzeci ulicami Tczewa, z okazji dnia Św. Walentego, pomkną autobusy miejskie przystrojone serduszkami. Serduszka czekoladowe będą rozdawane w autobusach dla par. Inni pasażerowie mogą liczyć co najwyżej na... lizaka. Tak udekorowane będą autobusy linii nr „3” i „50”. Oznakę nadchodzących „Walentynek” można było zobaczyć już w poniedziałek, kiedy pasażerowie nad ranem zobaczyli autobus udekorowany serduszkami. Policjanci przypominają, że pieszy na jezdni jest 10-krotnie bardziej narażony na śmierć niż kierowca. Tylko w listopadzie ub. roku doszło na terenie miasta do siedmiu potrąceń pieszych. Czasami nawet przestrzeganie przepisów nie pomoże, jeżeli nie zachowamy zdrowego rozsądku, a w przypadku dzieci jeśli nie wytłumaczymy im, że nawet na przejściu dla pieszych muszą zachować szczególną ostrożność i mieć ograniczone zaufanie do nadjeżdżających kierowców. Z tych samych środków, które zasiliły konto Hufca ZHP, dofinansowanie zdobyło także Stowarzyszenie Na Rzecz Szkolnictwa Specjalnego. Ich projekt nosi nazwą „Otworzyć drzwi”. Zainteresowany udziałem?"
4846,4846,– tak i tylko po po podane astronomiczne cyfry. moc energii elektrycznej. elektrowni jądrowej na poziomie tysiąca sześciuset. megawatów ma kosztować. około trzech miliardów euro. my za tą kwotę możemy zbudować wielokrotnie więcej – no tak Mszczonów miał wyjątkowe szczęście bo tam jest woda nie zasolona jak widać. można ją pić od razu. dlaczego tak mało tych odwiertów jest dlaczego tak mało miast korzysta z czegoś co jest dostępne właściwe na terenie całej Polski ?
4936,4936,"Liczymy na tak samo życzliwe zainteresowanie, jak to, które okazywał nam jego Poprzednik. Jesteśmy pewni jego życzliwości, gdyż sprawy ATK Ks. Prymas zna z autopsji. Liczymy na to, że poprze nasze sprawy - statut, budowa. Z kolei chciałbym też zapewnić o naszym oddaniu naszemu Ks. Prymasowi. Dziękuję Ks. Rektorowi z rozmowę. Następnie odbyła się dyskusja. Podkreślano w niej m. in. wielką poczytność książek Jana Dobraczyńskiego. Mówiono też, że jego twórczość i popularność u czytelników jest rezultatem wartości dzieła, jej źródła upatrywać można w realistycznej propozycji widzenia losu ludzkiego oraz obecności bliskiego naszym czytelnikom nurtu chrześcijańskiego i patriotycznego. Pierwszą parafią, w której zaczyna pracę po mświęceniach uzyskanych w roku 1902, młody kapłan, jest   Wołczyn   pod Kluczborkiem, potem przez kolejne dwa lata parafia   Rachowice   pod Gliwicami, wreszcie od roku 1905 ksiądz Kurpas otrzymuje wikariat w rodzinnej miejscowości ""Śląskiego Mickiewicza"" księdza   Norberta Bończyka, Miechowicach. Prof. Di Pazma narzucił nam straszliwe tempo zwiedzania. W godzinę pokazał nam więcej niż można obejrzeć w trzygodzinnej wędrówce po odkopanym spod ośmiometrowej warstwy skamieniałego popiołu wulkanicznego mieście. Cały czas mówił, przeważnie o mijanych obiektach a trochę o sobie. Przez pewien czas mieszkał w Krakowie, stąd znajomość naszego języka i to przebogate słownictwo. O Pompei powiedział nam chyba wszystka co wiedział i co sam poznał."
4947,4947,"Klik to komiks erotyczny, którego autorem jest włoski rysownik i scenarzysta Milo Manara. Komiks opowiada o Claudii Cristiani, prezenterce telewizyjnej, której popęd seksualny kontrolowany jest przez urządzenie zwane ""Klik"". Dotychczas ukazały się 4 tomy przygód Claudii (w latach 1983, 1991, 1994, 2001); po polsku dwa pierwsze albumy opublikowało wydawnictwo Post."
4995,4995,– wszystko indywidualnie no rozumiem a jeszcze chciałam zapytać czy takie jakieś sposoby już takie pani indywidualne z których pani korzysta takie jak na przykład to że rodzic jest obecny czy jest więcej jakiś takich które powiedzmy nie są nigdzie w żadnych – no tak. a czy zakłada pani jakieś konkretne cele jak zaczyna pani pracę z takim dzieckiem i czy to są takie cele na powiedzmy dwa najbliższe zajęcia żeby coś tam czy na miesiąc czy to jest taki ostateczny cel – nie to jest tak że jesteśmy zobligowani do pisania programów – no tak. czyli automatycznie – bo tam były powiedziałabym typowe wady dla dzieci młodszoszkolnych ale no wiadomo że u jej rówieśników powiedzmy pierwsza klasa połowa drugiej już mogłam powiedzieć że zamknęliśmy sprawę tutaj to trwało do końca klasy czwartej ale się udało no jakoś tam te kompetencje językowe są na tyle że mogliśmy zrezygnować z takich zajęć. wystarczy to co robi z panią pedagog i z panią na rewalidacji – yhym rozumiem a jeszcze chciałam zapytać czy dzieci chętnie współpracują na zajęciach czy rozumieją te polecenia które – to też bywa bardzo różnie i to nawet nie zależy od dziecka tylko od dnia – yhym no tak jak ma dobry no tak – czas – czas yhym to już – czas który który trzeba poświęcić na na tą samą rzecz i w ogóle te dzieci to jest też tak że. one najczęściej w ogóle nie czują problemu o ile dziecko w normie intelektualnej ono w pewnym momencie zaczyna już tak słyszeć nie że inni mówią lepiej to dla tych nie ma żadnego problemu i. i tej motywacji własnej nie ma – logopedia ja jestem tak. nauczycielem nauczania początkowego i od tego zaczynałam ale oprócz tego pracowałam kiedyś ponieważ mam kwalifikacje do gimnastyki korekcyjnej później mam oligofrenopedagogikę do tego mam terapię pedagogiczną do tego jestem logopedą w tej chwili kończę studia neurologopedyczne no takich mniejszych kursów chyba nie będę – i gdzie pani zdobywała to wykształcenie ?
5006,5006,– więc właśnie – mając możliwość korzystania z książki czytanej przez księdza profesora. akurat to zdanie które ksiądz doktor przytoczył jest podkreślona przez księdza profesora. wykład pisma świętego może w rzeczywistości stać się narzędziem antychrysta i przy tym zdaniu trzy wykrzykniki księże profesorze. a zatem to bardzo ważne zdanie – więcej czasu poświęcić – właśnie – ja bym dopowiedział do tego. bo tu akurat – i papież tam pisze że. on popada w sprzeczność ten właśnie egzegeta. którego wcześniej cytuje jako poważnego badacza ale w tym momencie papież z nim wchodzi po prostu w zwyczajną polemikę wykazując nielogiczność argumentacji – i tym samym historia staje się centrum zainteresowania boga – właśnie. dlatego też takie studiowanie pisma świętego w którym poprzez działanie właśnie rozumu. szukającego faktów historycznych w piśmie świętym jest ogromnie ważne. bo inaczej gdybyśmy. nie używając rozumu tego właśnie krytycznego historycznego rozumu. gdybyśmy inaczej czytali pismo święte. to byśmy czytali pismo święte jako mity. jako takie właśnie. literackie wymyślone – że ten krzyż był naprawdę. żeby to widzieć. prawda ?
5080,5080,"Świat dostał zapowiedź krwawych jatek, zamachów realizowanych z apokaliptycznym rozmachem, przy nieświadomym, choć starannie wyreżyserowanym udziale globalnych mediów. Im większa masakra, tym pewniejszy sukces medialnego reality show, tym gorętsza debata analityków i intelektualistów załamujących ręce nad biednymi tego świata. Zapoczątkowane eksplozją dzieło zniszczenia nabiera dynamiki. Nieustające relacje i komentarze dekonstruują brutalną fizyczność aktu terroru, przepuszczają ją przez kod kultury i wprowadzają do powszechnego obiegu symbolicznego. Majestatyczna Sala Regia Pałacu Watykańskiego wypełnia się dostojnikami. Purpuraci z Kurii Rzymskiej, korpus dyplomatyczny akredytowany przy Stolicy Apostolskiej, członkowie Papieskiej Akademii Nauk, w końcu wkracza sam papież, Jan Paweł II. Za chwilę rozpocznie się jedna z najważniejszych papieskich audiencji, podsumowująca trwającą czterysta pięćdziesiąt lat debatę między wiarą, nauką i rozumem. Błogi spokój został zakłócony. Powstaje pytanie, czy mamy do czynienia ze zjawiskiem zupełnie nowym gatunkowo, czy jest to kolejne wcielenie takich form protestu i kontestacji, jakie pojawiły się w maju 1968 roku?"
5305,5305,"Romer zdejmuje ze ściany owalne lusterko w pozłacanej ramce. Kurz przyprószył złoty połysk, powierzchnia zwierciadła pozostała czysta, a mimo to mężczyzna przeciera ją rękawem, nie widząc cienia, który tańczy w tym czasie dziki taniec śmierci. Podryguje i rozdwaja się jak wielorękie i wielogłowe bóstwo. M.: – Są przecież inni mężczyźni. To chcesz powiedzieć?"
5597,5597,ale też było tak że w tym roku było osobno oddział dziewczyn oddział chłopków na dole chłopacy – no no – że mi napuszczali wodę do wanny to wchodziłam i ona była na początku czysta a jak się wychodziło to była taka żółta pomarańczowa takie siarczki – no mówiłaś no taki – to się tam – skład no – no – no to chodziłam jakiś czas na basen potem na kąpiel solankową się przepisałam gimnastyka taka gimnastyka piętnaście minut na plecach piętnaście na brzuchu nie różne ćwiczenia – bo mi ten no co no pogilamy możesz pokroić i ten – jak tort maksymalnie – chodź chodź dobra już nie przeszkadzaj oj tak chyba wykąpana co ?
5638,5638,"Kłaniając się przepraszająco, opuściliśmy z panem Adamkiem zakład pogrzebowy. W szpitalu na Strahovie, gdzie się natychmiast udaliśmy, najpierw nikt nie chciał z nami gadać. Staliśmy z panem Adamkiem, gapiąc się głupio w okno, z którego był piękny widok na słynny strahovski stadion. Wreszcie nadszedł lekarz, o którego nam chodziło. Bulinin zdjął z pleców strzelbę, mierzył krótko i wypalił akurat w chwili, gdy Iwan sięgał dłonią do klamki balkonowych drzwi. Cieśla zachwiał się, zrobił jeszcze jeden rozpaczliwy wysiłek, by chwycić klamkę, lecz umknęła mu ona, ujrzał nad sobą błękit nieba i na łeb na szyję poleciał w dół. Wszystko ucichło. Nawet ptaki przestały śpiewać. Przez burtę statku Imperatorowej zaczęły się wychylać różne postaci, żeby zobaczyć, co też tam się dzieje na brzegu. W Pradze Innokientijowi Lwowiczowi chciano powierzyć kierownictwo orkiestry grywającej podczas zabaw ogródkowych. Dumnie odmówił. Nie doceniał uroków czeskiej “dechovki”, nie znał repertuaru i nie chciał znać. Czekał na coś lepszego przez rok, dwa lata, aż zaczął się z biedy wynajmować jako statysta do filmów, gdzie z racji potężnej postury i imponującej brody wielce go ceniono. Stanisław podciągał, opuszczał, zręcznie przestawiał lampy podświetlające obrazy. Wystawa składała się wyłącznie z portretów. Wszystkie były malowane w manierze firmy portretowej Witkacego, z tą wszakże różnicą, że Mistrz Witkacy nie dbał zbyt o swoich modeli, tu zaś wyraźnie widać było troskę malarza, by portretowani wypadli interesująco, nieco tajemniczo, czasem poetycznie, to znów z odrobiną szaleństwa, krótko mówiąc, dla każdego coś miłego, na tym bowiem polegało malarstwo Edy Kivo, której wystawę przygotowywano."
6058,6058,"Z izby wychodziło się do przedpokoju, gdzie były schody na górę i wejścia do pozostałych pomieszczeń. Drzwi do łazienki, wyjęte z zawiasów, stały oparte o ścianę. Na podłodze leżał zbiornik od termy. To przez tę termę Agnes z Sonią siedem lat temu wróciły do Warszawy. Antoine przy przystawkach, w obecności Gregoire'a, mówi: – To bardzo mądre, Pierre, że zaprezentowałeś zarządowi swoje wnioski, rzeczywiście należy skończyć miodowy miesiąc w tej Polsce. Tak. Bardzo mądre posunięcie. To jest zawsze piękny czas, kiedy firma nie liczy się z kosztami, inwestuje z rozmachem i nie trzeba pilnować budżetu, raportów, zestawień, planów. Cyfry nas nie interesują, tylko zdobywamy rynek. Mimo to czuję pewną niezręczność, gdy tak się nagle pojawia. Nigdy nie wiem, czy mam wstać, czy siedzieć. No, ale w końcu wszyscy jesteśmy tutaj jedną wielką rodziną. Mówimy sobie po imieniu i każdy ma jakieś ważne zadanie, i dlatego nie odczuwa się różnicy w hierarchii. Tu przy drodze inna bajka. Z daleka można się przyjrzeć i jak się nie spodoba, to jechać dalej... a tam ten alfons w kuchni... Wszystko przez Brodacza, który zachowuje się jak jakaś ciota i nie może podjąć podstawowych decyzji – kopnąć w dupę Klaudiusza i dać mi wreszcie warszawskie Positive'y, żebym nie musiał jeździć jak ten głupek po czterysta kilometrów i całymi tygodniami być poza domem, a mój pyton, nie ma przebacz, musi mieć zajęcia regularnie. Spojrzała zaskoczona. Zaczerwieniła się. Przez chwilę obserwowała coś przez boczną szybę. – Dobrze, możemy się umówić. – Spojrzała na mnie, a w jej oczach znów ujrzałem to, co tak wiele zamieszania robiło we mnie od momentu, gdy ją zobaczyłem. Spotkaliśmy się w porcie. Falochron, stara ceglana latarnia morska, woda bulgocząca między betonowymi blokami. I kwilące mewy. A w powietrzu maj. Weszli do środka. Guma nie rozstawał się z laptopem i rzutnikiem. Hehe w każdej ręce targał ogromną siatę z jedzeniem. Melenkof niczego nie kupował, bo nie miał za co. Z małej sieni wchodziło się do dużej izby z piecem kuchennym. Porozrzucane naczynia, opakowania po jedzeniu, ubrania, buty – wszystko leżało na podłodze i meblach. Porządek panował jedynie na wielkim drewnianym stole. Cokolwiek tam się znalazło, konsekwentnie było zrzucane na podłogę. Kto mógł przypuszczać. Jeszcze tylko trzeba wdrożyć strategię stabilizacji zyskowności i w Paryżu już czeka fotel w dyrektorskim gabinecie. Nie wierzyłem w ani jedno słowo Antoine'a, w ani jedno słowo... w ani jedną cyfrę w prognozach rozwoju tego rynku. Myślałem, że nasz dział analiz jak zwykle stworzył wirtualny świat fikcji lub że lobby europejskie tym razem wzięło górę nad azjatyckim i wyszarpnęło dużą porcję aktywów, które gdzieś trzeba było ulokować. A co innego można było myśleć?"
