,Unnamed: 0,sentence
3755,3755,"Policjanci z malborskiej komendy zatrzymali 28-letnią mieszkankę Nowego Stawu. Kobieta była nietrzeźwa i przebywała z czworgiem małoletnich dzieci na placu zabaw. Teraz niefrasobliwa matka może odpowiedzieć za narażenie dzieci na niebezpieczeństwo. Na pewno sytuację rodziny rozpatrzy sąd. Benedykt XVI oraz Prezydium Episkopatu Polski złożyli kondolencje po katastrofie samolotu wojskowego. Ich życie zostało tragicznie przerwane na lotniczym szlaku napisał Ojciec Święty Benedykt XVI składając kondolencje po katastrofie, w której zginęło 20 oficerów lotników Wojska Polskiego. Najprawdopodobniej do wojewody pomorskiego trafił protest mieszkańców Pl. Narutowicza, który z kolei zwrócił się do Rady Miasta o uchylenie uchwały na dzierżawę bez przetargu i zakwestionował tryb podjęcia decyzji przez radę – tłumaczy Andrzej Rychłowski, burmistrz Malborka. - Szkoda, bo to opóźni nam budowę, ale by nie przedłużać procedur, rozpisaliśmy przetarg na dzierżawę tego terenu – wyjaśnia. 14 stycznia zapraszamy wszystkie dzieci na lodowisko. Będą konkursy, niespodzianki, zabawy na lodzie oraz rozgrzewająca gorąca zupa. Natomiast 25 stycznia, także na lodowisku, od 9 do 11 odbędzie się bal przebierańców. W programie występy bębniarzy i cheerleaderek, a także gorący posiłek. Dla wszystkich przebierańców odbędzie się konkurs na najciekawszy i najzabawniejszy strój. Dodajmy, że kilka dni później znak zakazu zatrzymywania został przestawiony, a w miejscu, gdzie nieprawidłowo zaparkował nasz Czytelnik, dziś jest miejsce parkingowe dla osoby niepełnosprawnej. Niepełnosprawny mieszkaniec miasta ma świadomość, że złamał przepisy i zapłaci grzywnę, którą wymierzył Sąd Grodzki. Nie godzi się jednak z nierównym traktowaniem. W jednej z miejscowości gminy Sztum, policjanci znaleźli dziuplę samochodową, w której znajdował się skradziony opel vectra z usuniętymi już znakami identyfikacyjnymi. Ponadto, stróże prawa zabezpieczyli dużą ilość części samochodowych i przedmioty mogące pochodzić ze skradzionych aut. Dziupla znajdowała się na terenie gospodarstwa rolnego 30-letniego Zbigniewa B. Chodzi o kwotę rzędu 100 - 200 tys. zł. Nie robiliśmy jeszcze kalkulacji szczegółowej. Ostateczny koszt będzie możliwy do określenia po sprecyzowaniu technologii, w jakiej ma być wykonana figura. Czy to jedyne źródło finansowania - dary na rzecz fundacji?"
3761,3761,"Jeżeli z funduszy unijnych uda nam się w najbliższych latach zbudować w powiecie starogardzkim choćby jedną drogę to powinniśmy się z tego cieszyć. Tak wygląda przewidywana, realna pomoc Unii w rozwoju naszego powiatu według budżetu na lata 2007-2013. W kraju mamy budżetowanie na każdy rok osobno. W Unii Europejskiej budżet opracowuje się raz na 7 lat. Aktualnie realizujemy budżet unijny na lata 2007-2013. Dlatego, jeszcze w tym miesiącu, wybiera się do Warszawy na spotkanie z wiceministrami transportu i obrony narodowej, aby pomówić i podjąć konkretne kroki zmierzające do wprowadzenie ruchu samolotów pasażerskich pod Malborkiem. Przypomnijmy, pod względem technicznym lotnisko w Królewie jest już praktycznie gotowe. Poniesione zostały nakłady na infrastrukturę (systemy naprowadzania, lądowania w trudnych warunkach itp.). Brakuje jedynie małego terminala pasażerskiego oraz określenia procedur współpracy z wojskiem. Niestety, na porządki trzeba będzie poczekać do wiosny, bo choć pogoda już jest wiosenna, to nigdy nie wiadomo, czy lada dzień nie spadnie śnieg i piaskarki znów będą musiały wjechać na ulice miasta. Burmistrz zapewnił, że w marcu możemy spodziewać się pierwszych porządków. Po rozmowach z przedstawicielami koła Światowego Związku Żołnierzy Armii Krajowej w Malborku, ustalono, że pomnik będzie przeniesiony w sąsiedztwo Zakładu Karnego, na zielony skwerek przy ul. Poczty Gdańskiej. Przenosiny obelisku związane są z zapowiadaną inwestycją przy ul. Piastowskiej – budowa obiektu gastronomicznego. Skoro ośrodek posiada pozwolenie i sprzedaż alkoholu odbywała się legalnie, to dlaczego w sobotę, w ofercie punktu nie było grzanego wina?"
3762,3762,"– W związku z tym, że handluje tam osoba prywatna, musi indywidualnie wystąpić o pozwolenie, żeby nie było wątpliwości natury prawnej. Osoba prowadząca działalność na terenie OSiR otrzymała już taką zgodę, ale decyzja musi się uprawomocnić – tłumaczy burmistrz Malborka. W ofercie zajęcia plastyczne, zajęcia taneczne, karaoke, występ „Zaczarowanego Teatru Lalek”, bal przebierańców, zabawy sportowe i wiele innych atrakcji. Wszystkie dzieci podczas zajęć mają zapewnione drugie śniadanie. Wszystkie chętne dzieci, które nie zdążą zapisać się na całotygodniowe zajęcia zapraszamy na przedstawienie ,,Zaczarowanego Teatru Lalek'' z Torunia pt. „Uwaga!"
3763,3763,"” 14 stycznia.2008 o godz. 14. Poprosiliśmy burmistrza o wyjaśnienia w tej sprawie. – Z posiadanej przeze mnie wiedzy i informacji przekazanej przez dyrektora OSiR, osoba dzierżawiąca teren pod handel na terenie ośrodka, w zamiarach miała sprzedaż gorącej czekolady oraz grzanego wina dla osób dorosłych – tłumaczy Andrzej Rychłowski, burmistrz Malborka. - Myślę, że jest to zupełnie normalne. Zresztą, OSiR posiada stosowne pozwolenie umożliwiające tego typu sprzedaż na jego terenie. Policjanci obezwładnili go i przewieźli na komendę, gdzie podczas badania alkomatem, kopnął jednego z funkcjonariuszy. Okazało się, że 22-latek jest żołnierzem służby czynnej. Został przekazany Żandarmerii Wojskowej w Malborku. Po emisji tej krótkiej notatki w naszej gazecie zgłosił się ojciec chłopaka, który przyniósł zgoła inną wersję wydarzeń. Dostarczył nam również kopię zawiadomienia o przestępstwie, którego mieli dopuścić się funkcjonariusze policji. Oprócz rekordu, Mistrzyni zaprezentowała swoją siłę także na inne sposoby – unosząc samochód oraz podnosząc nad głowę ponad 80-kilogramowego mężczyznę. Zwijanie patelni powiększyło liczbę rekordów Anety Florczyk, która ma cała kolekcja wyników w konkurencjach sportowych. Należałoby teraz oczekiwać jakichś spektakularnych rekordów – np. w łyżwiarstwie figurowym. Zwłaszcza, że taka operacja wprowadzenia lotów pasażerskich powiodła się ponoć na lotnisku wojskowym w Mińsku Mazowieckim. To otwiera i dla nas możliwości – twierdzi Andrzej Rychłowski, burmistrz Malborka. - Dowództwo bazy lotniczej patrzy przychylniej na pomysł budowy terminalu pasażerskiego na terenie należącym do wojska, chcemy więc nasze działania zintensyfikować – dodaje włodarz."
3933,3933,"- Jest kilku chętnych. Czas pokaże, który wygra rywalizację - odpowiada poseł Marek Sawicki. Do rywalizacji przystąpić może trzech  PSL-owskich  marszałków: Stefaniuk (wicemarszałek Sejmu), Struzik (b. marszałek Senatu) i Józef Zych (b. marszałek Sejmu). Największe szanse na nominację ma jednak Janusz Wojciechowski - były poseł PSL, obecnie szef NIK. Według Jacka Soski (kongres wybrał go do Rady Naczelnej PSL) stronnictwo nie ma wyboru. Niemożliwe jest jednak rozszerzenie tej uprawy od zaraz. Dużo czasu zajmuje bowiem produkcja materiału szkółkarskiego, czyli sadzonek. Szkółki ze względów przyrodniczych są rozbudowywane bardzo powoli. Przez długi czas będą jeszcze trudności z ich nabyciem. Istnieje już jednak kilka plantacji, które zaczynają przynosić zyski. W Polsce borówka rośnie na 100 hektarach. Dla porównania w RFN jest 300 ha tej uprawy. a w Holandii - 130. Słuszne niezadowolenie klasy robotniczej próbują oczywiście wykorzystać ciemne siły. Tutaj film wykorzystuje tradycje marca 1968 roku - czarnym charakterem jest mecenas Franczuk, doradca zakładowej ""Solidarności"". Zimny, przebiegły typ o inteligenckim i semickim wyglądzie. - Wiele rewolucji nie powiodło się, bo zostały zatrzymane w pół drogi - wykłada Jackowi Hajdukowi, młodemu przewodniczącemu ""Solidarności"". - Rewolucje muszą uderzać w podstawy systemu, dlatego trzeba za wszelką cenę rozprawić się ze starymi związkami. Na dodatek budowano na podmokłym gruncie. - Bo wszyscy bardzo się spieszyli, by zdążyć przed wyborami - dodaje burmistrz Nowak. Ten pośpiech będzie teraz kosztował. Jak próbuje liczyć burmistrz Połańca, w najlepszym wypadku milion nowych zł. Czyli 1/3 tego, ile wtedy kosztowały domy. I to tylko wówczas, jeśli część zabudowań uda się zmodernizować, a nie wyburzyć. - To nie jest konkurs dla wirtuozów. Chodzi o to, by dobrze rozumieć Chopina. Stąd biorą się różnice zdań między jury i publicznością - mówi prof. Andrzej Jasiński, przewodniczący jury konkursu międzynarodowego. Udział w międzynarodowym konkursie (zwanym wielkim) jest dla młodych pianistów praktycznie jedyną szansą zrobienia kariery. Laureatami interesują się firmy fonograficzne, a dla nikogo nie jest tajemnicą, że tylko one mogą wypromować muzyka. Talent już nie wystarcza. Akcja wyłoni kandydata podczas Rady Krajowej, nie w prawyborach. Unia na początek przeprowadzi ""konklawe"". Marian Krzaklewski wciąż nie ogłosił, że kandyduje. Ujawnił za to prezydencki kalendarz Akcji. Ale politycy AWS nie mają wątpliwości. Dojrzał do decyzji. Chce kandydować - słyszy się w sejmowych kuluarach i na korytarzach partyjnych siedzib. Od stłumienia siłą buntu parlamentu w 1993 roku nic już w Rosji nie było takie samo. Młoda demokracja została siłą wtłoczona w ramy  półautorytarnej  republiki prezydenckiej. Jelcyn nie wykorzystał swej władzy dla prawdziwego zreformowania gospodarki. Nie wprowadzono prywatnej własności ziemi, nie zniszczono feudalnego imperium dyrektorów kołchozów. Reformy ograniczono do totalnej prywatyzacji, która przyjęła raczej ramy wyprzedaży majątku narodowego. Tajemniczy płk B. Na pierwszej stronie grudniowego ""Aneksu"" umieszczono zdjęcie rozebranej dziewczyny na tle Pałacu Kultury. - Chcieliśmy, żeby była ilustracją do tytułu ""Naga prawda o bezpieczeństwie"" - utrzymuje Kaźmierczak. Dodaje, że modelka dobrze komponowała się też z tematem lustracji. Jednak nie potrafi wytłumaczyć, dlaczego. Policjanci będą mogli też dorabiać przy zabezpieczaniu imprez masowych w czasie wolnym od służby - za ich pracę płaciłby organizator imprezy. - Sprawa bezpieczeństwa to jeden z priorytetów rządu - mówił premier Jerzy Buzek podczas przekazywania mu projektu przez szefa MSWiA Marka Biernackiego. - Ale to nie znaczy, że w ciągu tygodnia sytuacja się zmieni. Premier zapewnił przy tym, że na bezpieczeństwo znajdą się pieniądze. - Od tych wyborów zaczyna się nowa era - mówił jeszcze przed głosowaniem Putin. Nigdy jednak nie sprecyzował, jakie zmiany planuje w Rosji. Nie ogłosił nawet programu wyborczego. Wiadomo, że zamierza kontynuować reformy rozpoczęte przez Borysa Jelcyna, ukrócić korupcję i ostatecznie rozgromić bojowników w Czeczenii. Jak zamierza to wszystko zrobić - milczy. - W sytuacji rozregulowania i wielu patologii podjęliśmy się chirurgicznej operacji cięcia, która uchroni przed konfliktami społecznymi - mówił Rulewski. - Istnieje jakieś przyzwolenie polityczne dla wysokich wynagrodzeń osób pełniących funkcje publiczne, ale nie ma na to przyzwolenia społecznego - ostrzegał Roman Rutkowski z AWS. Poprawkę skrytykował już dyrektor wykonawczy Światowego Kongresu Żydów Elan Steinberg. Na jego opinię powołuje się amerykański dziennik. - Poprawka jest antyamerykańskim aktem wymierzonym bezpośrednio przeciwko Amerykanom polskiego i żydowskiego pochodzenia. Wymóg obywatelstwa i miejsca stałego zamieszkania to posunięcia antydemokratyczne. To plama na młodej polskiej demokracji - powiedział Steinberg „The Washington Post"". Nie cały Izrael cieszy się z przybycia papieża. Rabini z ortodoksyjnego, religijno-nacjonalistycznego ruchu Kach postanowili rzucić na Ojca Świętego klątwę. Zrobili to w zeszłym tygodniu na cmentarzu w miasteczku Safed. Kach już od kilku dni, gdzie tylko może, maluje antypapieskie hasła. W ubiegłym tygodniu członkowie ugrupowania zniszczyli powitalne napisy na płycie lotniska w Jerozolimie. Oni też wymalowali tam swastyki. Wczoraj Grzegorz Jedamski wytoczył kolejne działo. Jego zdaniem część akcji BIG BG, które mają udziałowcy banku - BCP i Eureko, są... nieważne i nie powinny być z nich wykonywane prawa głosu na Walnym Zgromadzeniu Akcjonariuszy. - Akcje, które posiadają BCP i Eureko, należały do podmiotów zależnych od BIG i znajdowały się w gestii zarządu - powiedział ŻYCIU Jedamski. Biernacki może liczyć na poparcie polityków koalicji. - Jeśli Lepper i jego ludzie nie wycofają się, konieczne będzie użycie siły - ocenia poseł UW Edward Wende. - Państwo nie może tolerować terrorysty Leppera. - Policja musi przywrócić porządek przy użyciu wszystkich dozwolonych metod - dodaje Piotr Żak, rzecznik AWS. Również szefowie konkurencyjnych rolniczych związków zawodowych uważają, że Lepper zrobi wszystko, by doszło do konfrontacji rolników z policją. - A analogia arcybiskupa Życińskiego, że PZPR to NSDAP... - Bez sensu. - Czy nie zabrakło woli politycznej do osądzenia komunistycznych zbrodniarzy?"
4039,4039,"Najlepiej dziś o 18.30. To nie jest rozmowa na telefon. Trzeba zapłacić pierwszą ratę, 187 zł 50 gr, bo miesiąc kosztuje 375 zł. Ja muszę wiedzieć, czy panią traktować poważnie. Szkoła jest w centrum, a jak się pani namyśli, to powiem, gdzie. Kamienie są anonimowe; wyjątkiem są te nieliczne, na których wypisano nazwy polskich miejscowości, skąd pochodzili zamordowani. Od Adamowa po Żelechów jest ich 216, przybywają nowe. Tylko jeden kamień upamiętnia konkretnego człowieka - napis mówi: ""Janusz Korczak (Henryk Goldszmit) i dzieci"" - bohaterstwo i legenda przywołane z ostatniego kręgu piekła. Kim w ogóle ma być burmistrz?"
4132,4132,"Jeśli to pomoże, to warto zrobić i tak. Zmiana pracy to ważna decyzja, którą warto omówić z osobami, na których zdaniu polegamy. Warto również porozmawiać z rodziną. Mam znajomego, który zamierza zmienić pracę, ale w związku z tym będzie musiał na pół roku wyjechać do Korei. - Cieszę się z tej decyzji - mówi trener Jerzy Pawłowski. - Nasza młodzież będzie miała perspektywę gry w lidze. Pamiętać jednak należy, że będzie to zespół juniorski, zaczniemy dopiero mozolnie odbudowywać to, co zostało zaprzepaszczone, kiedy dwa lata temu upadł zespół  ekstraligowy . Najważniejsze jednak, że pierwszy krok został zrobiony. - To byłaby wspaniała sprawa - zauważa Józef Matela, burmistrz Kietrza. - Mieszkańcy mieliby bliżej do naszych południowych sąsiadów. Chociaż Kietrz w linii prostej oddalony jest od Opavy o szesnaście kilometrów, to na dojazd samochodem do tego czeskiego miasta potrzeba około 50 kilometrów. - W naszej gminie nie ma bowiem przejścia granicznego dla aut - mówi burmistrz Matela. - Kto by się ""Chłopów"" spodziewał - dziwili się maturzyści. - Przecież Reymont dopiero co był na próbnej maturze. Nad wyborem tematu zastanawiali się tylko ci, którzy znają oba teksty. - Bardzo lubię Reymonta, gruntownie go analizowaliśmy, w przeciwieństwie do Szekspira, potraktowanego na lekcjach dosyć powierzchownie - mówiła Ania Pożoga. Cztery łóżka są doskonale wyposażone i gotowe do ratowania i podtrzymywania życia pacjentów po wypadkach i ciężkich operacjach. Nad wszystkim czuwać będzie trzech lekarzy i personel pielęgniarski. - Pracowałam na chirurgii i przeszłam tu na własną prośbę, bo na intensywnej terapii można się wiele nauczyć - mówi Katarzyna Wyrzykowska, jedna z kilkunastu pielęgniarek, które pracują na OIT-cie. Obsługa przepompowni juz dwukrotnie wzywała straż pożarną, żeby uchronić pompy przed zalaniem. Strażacy swoimi urządzeniami przerzucali do jeziora nadmiar wody. - Przy opadach i roztopach woda gruntowa zalewa nam ogrody i piwnice domów - opowiada Edyta Bułka z Siestrzechowic. - U nas w domu w wodzie stoi piec centralnego ogrzewania. Jak pompy nie nadążają, to automatycznie podnosi się poziom wody we wszystkich rowach, na polach. Roland Weise, organizator festiwalu: - Już rok temu, za namową pana Rathaya, chciałem zaprosić Modrzewiaków. Nie udało się. Cieszę się, że wystąpili teraz. Widziałem ich po raz pierwszy i jestem pod ogromnym wrażeniem. Po ich koncercie ludzie przychodzili do mnie i dziękowali, że zaprosiłem tak widowiskową grupę. Chcę ich tu mieć za rok. - Skontrolowanie wielkich sieci handlowych uważam za bardzo dobry pomysł. W takich sklepach jest tak dużo towarów, że trudno zapamiętać i porównać ich ceny. To okazja, żeby nas - klientów - nabić w butelkę. Nie lubię być oszukiwana i czarowana, że kupuję taniej coś, co wcale tańsze nie jest."
4645,4645,"- Jeszczem nie mieniał. Babcia chciała kupić dolary w Iławie, ale hycel zegarmistrz żądał po sto dziesięć złotych. Twoja mama mówi, że we Warszawie kupi się po sto. Nie było sensu tłumaczyć mu, że forsy nie mogło już być na podwórku Kulkowskiego, bo słoik wykopał on sam osobiście. Tyle że - jak by to powiedzieć?"
4813,4813,– no i bardzo dobrze – ychy – wiadomo że się wpisuje i też oni muszą – to ciekawe że akurat burmistrz śródmieścia czyli dzielnicy chyba najmniej przyjaznej rowerom jak może być – no właśnie wbrew pozorom on jest dosyć oni są przyjaźni rowerom – ja mówię infrastrukturalnie
5262,5262,"Duża liczba gości odwiedzających Sopot skłoniła przedstawicieli gminy do wszczęcia starań o przyznanie Sopotowi praw miejskich. Przyznano je kurortowi 8 października 1901 r. Projekt został podpisany przez cesarza Wilhelma II. Praktycznie jednak egzystencję miasta Sopot rozpoczął dopiero 1 kwietnia 1902 r., kiedy rozpoczął funkcjonowanie burmistrz i rada miejska."
5326,5326,"Odpowiedź studentki: DIABEŁ. Wcale mnie to nie dziwi, bo przecież do tego rodzaju wypowiedzi starają się coraz częściej upodobnić nie tylko felietony i artykuły, ale także powieści, a nawet wiersze. Nie czyni to jeszcze eseju formą najzupełniej martwą, lecz być może rozpoczyna epokę pięknego, chciałoby się nawet powiedzieć wytwornego umierania. Piszę, a komputer po cichutku zlicza każde uderzenie w klawisz, nie przeoczy żadnej literki, kropki ani myślnika. Podejrzałem go ukradkiem i okazało się, że napisałem już ponad milion znaków. No, proszę. Trzeba się zabezpieczyć i uzbroić. To nie czasy na wrażliwość Stendhala, który jeździł powozem, miał służbę, a jak trafił na jakiegoś chama, mógł KAZAĆ obić go kijem. Właśnie tak - ""kazać obić"". Lekcja kończy się rozczarowaniem, ale mistrz wydaje się daleki od rezygnacji. Bazyliszka nie sposób wprawdzie zabić mieczem, lecz łatwo go pokonać używając zwykłego lusterka. Kąśliwe maksymy, sentencje, aforyzmy są takim właśnie zabójczym zwierciadłem podsuniętym ludzkości: patrzcie, jak wyglądacie. Cóż stąd, że magiczna sztuka działa tylko w baśniach. Każdy sceptyk wie o tym doskonale. Wiek XIX ma swoje lokomotywy, ale nie ma swoich katedr. Nie ma także swoich zamków, a zamiast pałaców coraz chętniej buduje brzydkie czynszowe kamienice i szpecące pejzaż fabryki (w dzisiejszych zachwytach nad ceglanymi murami i kominami jest coś podejrzanego). Westchnienia Ruskina i Prousta trafiają na podatny grunt. Mały Marcel lubi oglądać kościoły. Gdy dorośnie, zbuduje swoją katedrę, tworząc powieściowy świat W poszukiwaniu straconego czasu. Powinien był umrzeć z rozpaczy, nie mogąc znieść rozłąki. Taka wersja zadowoliłaby tych wszystkich, którym miłość i śmierć wydają się najlepszym rozwiązaniem zarówno romansu, jak i tragedii. Prawie na pewno tak się nie stało, choć nawet Grekom trudno było powiedzieć, jak zginął ich największy obok Homera poeta. Wiemy jedynie, że nie umarł ze starości, choć długo opierał się śmierci. Nie wiadomo dlaczego, prawie nikt nie chce w tym momencie myśleć całkowicie racjonalnie. Prawie wszyscy komentatorzy dowodzą, że Orfeusz nie ponosi winy za utratę Eurydyki. Ze zrozumieniem przyjmują lekkomyślny gest. Równie łatwo wybaczamy naszym obdarzonym fantazją przyjaciołom niefrasobliwość, brak punktualności i rozsądku. Tylko odwołując się do wolnego od wszelkich emocji rozumu dostrzegamy jasno ciężar winy Orfeusza i wspaniałomyślność bogów. Tylko wówczas widzimy, że Orfeusz zawiódł. Nawet za pomocą najdoskonalszej muzyki nie da się przebłagać strażników krainy śmierci. Umarli o tym wiedzą i może dlatego sami przychodzą do nas. Rainer Maria Rilke zapewnia, że cały czas przebywają pośród nas i choć całkowite porozumienie nie wydaje się możliwe, serdeczne kontakty nie należą do rzadkości. Opuszczając pod strażą Neuschwanstein Ludwik miał powiedzieć swoim pozostającym na wolności zwolennikom, by nie wpuszczali tu nikogo, by dbali zarówno o skarby zgromadzone w zamku, jak i puste pokoje (za jego życia dwie trzecie pomieszczeń nie zostało jeszcze wyposażonych). Może to wskazywać, że zamierzał tu wrócić, a może na odwrót - przekazywał potomnym swój dziwaczny i powikłany testament. Pogrążony w rozpaczy zachowuje tu przynajmniej materialny znak osobistej tragedii: grób. Jest to miejsce, w którym obecność zmarłego czuje się wyraźniej niż gdzie indziej. Czasem słyszymy jego głos, czasem przemyka tuż nad ziemią jego delikatny cień. W naszej porażonej bólem albo ukojonej religijną obietnicą wyobraźni umarli wstają niekiedy z grobów, ale nigdy nie wyłaniają się z pustki. Oczywiście, tu i ówdzie jeszcze ktoś płakał - z powodu nieszczęścia, zawiedzionej miłości, niepowodzenia, rozstania albo z bólu, wstydu, rozpaczy. Nieliczni wylewali łzy radości i szczęścia, ale i to zdarzało się coraz rzadziej. Ludzkość straciła bowiem talent do płaczu, a następstwem owego procesu stał się zanik wrażliwości. W obliczu cierpienia człowiek umie zachowywać kamienny spokój. To coś bardzo osobistego, wiec trudno mi na ten temat mówić. Rozpacz, której powodów nie znamy wydaje się prawie nieczytelna. Samo uznanie jej istnienia wymaga niemal religijnej wiary. Może są inne metafory lepiej wyrażające podobny stan ducha, lecz ja widziałem wówczas tylko ścianę. Żadnego rozwiązania poza tym jednym, pozwalającym z nadzieją myśleć, że kiedy się wreszcie rozbiję, nie pozostanie nic innego, nawet ból. Tradycja nie wygasła - przepisywano potem Dziady, na scenie wystawione dopiero przez Wyspiańskiego!"
5628,5628,"W Szczecinie, z inicjatywy Urzędu Marszałkowskiego Sejmiku Wojewódzkiego i OZB, ma powstać młodzieżowy polsko-niemiecki ośrodek pięściarski, w którym znaleźć by się mogli także przedstawiciele tzw. trudnej młodzieży. Ośrodkowi patronować ma zawodowy mistrz świata Dariusz Michalczewski."
5863,5863,"Temu samemu celowi służy zawiązanie białą serwetką szyjki butelki, gdy wino nalewa się wprost z niej. Pijąc czerwone wino, czarkę kieliszka trzyma się w dłoni, aby niczego nie stracić z aromatu wydzielającego się przy podgrzewaniu. Wino białe pije się inaczej. Szampany i wina musujące mogą być podawane po winach niemusujących lub przed nimi, ale nie między nimi. Szampany i wina musujące tolerują dolewanie do kieliszka, mogą także być wychylone jednym haustem. Błędem gospodarzy byłoby podanie w czasie przyjęcia tego samego gatunku mięsa dwa razy, a także dwóch różnych gatunków, lecz tak samo przyrządzonych. Stół musi być wesoły, jasny i samym swoim wyglądem nastrajać pogodnie. Miła atmosfera zależy oczywiście od zebranych przy stole gości i tu żadnych reguł ani przepisów być nie może. Przede wszystkim jednak uśmiech. O reszcie pomyśli szef kuchni, którym niekoniecznie musi być profesjonalny kuchmistrz. Wyjątek można zrobić tylko dla osoby sędziwej lub cieszącej się powszechnym szacunkiem, dla gości honorowych. Tym względom podporządkowuje się reszta towarzystwa. Nikt nie powinien okazywać swojej wyższości, bo wyjdzie na zarozumialca lub pyszałka, łatwo też tym sposobem sprawić komuś przykrość. Zupa może być podana na talerzu albo w filiżance z jednym lub dwoma uszkami, w każdym wypadku zupę je się inaczej. Zupa podana na talerzu budzi niespokojne pytanie, czy pod koniec jedzenia talerz wolno przechylić i wypić zupę do reszty. Estetyka stołu i miła atmosfera panująca wokół niego to podstawy udanego przyjęcia. Każda niezręczność popełniona przy stole jest bardzo łatwo zauważalna, dlatego znajomość zasad savoir-vivre’u jest tak ważna, a wiedza ta staje się coraz bardziej potrzebna w miarę rozwoju życia towarzyskiego."
