,Unnamed: 0,sentence
3497,3497,"Za pomocą czeków można realizować zarówno rozliczenia bezgotówkowe, jak i gotówkowe. Rozliczenia bezgotówkowe są przeprowadzane za pomocą czeków rozrachunkowych, którymi mogą być także zwykłe czeki, oznaczone napisem ""tylko do rozrachunku"". Taki czek nie może być bezpośrednio zamieniony na gotówkę. Odpowiednio wypełniony czek na okaziciela może być przekazywany z rąk do rąk (pierwsza osoba, która go otrzyma od wystawcy musi wtedy indosować go, czyli stwierdzić ten fakt na odwrotnej stronie). Naturalną tendencją jest dążenie banków do stworzenia kontrolowanych przez siebie grup kapitałowych, w skład których wchodziłyby rozmaite instytucje finansowe, a także i inne przedsiębiorstwa usługowe. Pozwala to bankom na zapewnienie sobie trwałego dopływu środków finansowych, zagwarantowanie wielkich przepływów pieniędzy, pozyskanie stałych odbiorców na kredyt i inne usługi. W krajach zachodnich kredyty budowlano-mieszkaniowe należą do najważniejszych form kredytów. Są one udzielane bardzo chętnie przez banki, które uważają hipotekę na domach mieszkalnych za bardzo dobrą formę zabezpieczenia. W niektórych krajach (m.in. w Stanach Zjednoczonych) dodatkowym plusem dla banków jest możliwość odsprzedaży należności za kredyt hipoteczny innemu bankowi, co zwiększa płynność banków. Między bankami poważnie zaangażowanymi w operacje zagraniczne toczy się walka konkurencyjna o pozyskanie klientów. Bank Handlowy, na który w końcu lat osiemdziesiątych przypadało ponad 90% operacji z zakresu obsługi handlu zagranicznego, stopniowo ustępował pola dynamicznym bankom, takim jak Bank Rozwoju Eksportu, Bank Inicjatyw Gospodarczych, a także bankom zagranicznym. W ciągu ostatnich lat szczególnie wzrosło znaczenie Citibanku. Wskazuje na to rys. 13. Większość wpływów banku z kredytów wynika z ich oprocentowania. Przy kredytach dla ludności oprocentowanie najczęściej jest podawane z góry i nie zależy od oceny klienta. Przy kredytach gospodarczych w większości banków publikowana jest tylko tzw. podstawowa stopa procentowa. Najlepszym zabezpieczeniem przed ryzykiem niedopasowania stopy procentowej jest zrównanie wielkości pozycji pasywów i aktywów o stałej stopie procentowej. Wtedy przy zmianie stopy procentowej w jakąkolwiek stronę bank ponosi straty na oprocentowaniu jednych operacji, ale automatycznie tyle samo zyskuje na innych. Kapitały własne banku zwykle stanowią mniej niż 10% wielkości sumy bilansowej, tylko w kilku bankach przekraczają tę wielkość. Tablica 6 pokazuje udział kapitałów własnych w sumie bilansowej wybranych polskich banków, według danych na koniec 1995 roku (w przypadku większości przedstawionych banków - przed audytem). Nowym zadaniem polskich banków będzie emisja polskich papierów dłużnych na zagranicznych rynkach finansowych. Pierwsze takie emisje teoretycznie zostały już dokonane kilka lat temu (m.in. PBR oferował noty depozytowe), ale liczba emisji uplasowanych na rynkach zagranicznych przed połową 1996 roku była nieduża. Suma aktywów, jak wiemy, jest taka sama jak suma pasywów, i też nazywa się sumą bilansową. Popatrzymy teraz na uproszczony bilans Banku Rozwoju Eksportu (podajemy nazwy stosowane w analizach ekonomicznych, ale w aktywach, w nawiasach, zostaną też podane nazwy stosowane w księgowości). Zarówno do depozytów, jak i do kredytów dodano naliczone odsetki."
3522,3522,"Wczorajsza trasa spływu wynosiła 25 km, zaplanowano zwiedzanie pomnika Powstania Styczniowego w Komotowszczyźnie i zakwaterowanie w pensjonacie agroturystycznym w Nowosiółkach. Dziś: 10-kilometrowa trasa do Surażkowa, zwiedzanie rezerwatów przyrody, wieczór ekologiczny i nocleg na świeżym sianie w stodole. Jutro spływ starym korytem do Supraśla, następnie do Wasilkowa."
3533,3533,"Nie wiem. Wtedy tak uważałam, a teraz już nie wiem, bo bardzo dużo tutaj komisja odkryła na temat grupy trzymającej władzę, na temat powiązań różnych osób z Lwem Rywinem, te billingi były ogłaszane itd. itd. Ja bardzo liczę na to, że wysoka komisja wyjaśni, jaki był właściwie związek między osobami, które miały wpływ na ustawę, a panem Lwem Rywinem. Merytorycznie, panie przewodniczący. Otóż ja muszę powiedzieć, że kiedyś powiedziałem, że pańscy koledzy stwierdzili, iż weryfikacja ze strony pana Czyżewskiego będzie wymagała kilkunastu miesięcy i to jest też podstawą zastanowienia się. Ale tutaj chciałbym wesprzeć wniosek pana posła Giertycha, otóż zaczynamy mówić o sprawach organizacyjnych, myślę, że szkoda czasu panów operatorów... Zarządzam głosowania w sprawie trybu. Tryb przedstawiłem. Kto jest za przyjęciem takiego trybu, proszę o podniesienie ręki. Dziękuję bardzo. Kto jest przeciwny?"
3592,3592,"Sobota i niedziela to gratka dla działkowiczów, którzy będą mogli nabywać nowe odmiany warzyw, ziół, kwiatów i drzew. Horti 2000 to także okazja do zapoznania się z najnowocześniejszymi sprzętami ogrodowymi, niezbędnymi nawozami, które sprawiają, ze nasza działka będzie obiektem zachwytu."
3640,3640,"- zapytałem. - Z ""Potopu"", Andrzejku. Te dwa flimy Kiemlicze zawsze się tak pytali starego, jak ktoś zaczynał tak podskakiwać, jak ten gifrajter wycofany z obiegu. Zadanie na pół godziny przed zaśnięciem: przemyśleć wpływ ""Trylogii"" na Polskę. Mój młody towarzysz przybiegał do mnie co chwila i wołał: Venez donc et regardez - jestem pewny, że to prawdziwy antyk - ça vaut au moins 100 000 francs (Niech pan tu przyjdzie i popatrzy (...) to jest warte co najmniej 100 000 franków.). Francuski zmysł oszczędności i ukochania przeszłości poprzez kapitał, jaki ona reprezentuje, buntował się w nim do żywego. Basia nie dostała dziś nic na targu. Stała w ogonku dwie godziny po odrobinę białego sera, przypominającego raczej gips. Z dodatkiem mleka w proszku z naszych zapasów, będzie to można jeść. W naszej kantynie fabrycznej zmniejszono nam obiad o jedno danie. Dr K. i ja chodzimy głodni i wściekli. Po południu wiadomość, że kolejarze zastrajkowali. Metro staje w sobotę o 13.30 i będzie nieczynne do poniedziałku do 13.30. Oczywiście nikt nie pójdzie do pracy. W Paryżu zaczyna się wyczekiwanie. Już są w Chartres. Miasto huczy od plotek. Amerykanie rzeczywiście zrobili śliczny manewr pancerny. Zdolny ten Patton. Niemcy ciągle kontratakują w Normandii. Właściwie trudno zrozumieć, jaki jest ich plan. - No i jak to było ostatnim razem?"
3705,3705,"Jednocześnie ambasador wyraził ubolewanie, że nie dostosowujemy odpowiednio szybko naszego ustawodawstwa do dyrektyw unijnych. Poparcie dla przystąpienia Polski do Unii Europejskiej systematycznie spada. Wyraźnie pokazują to sondaże. W ostatnich latach poparcie spadło o jedną czwartą. Poza nielicznymi wyjątkami politycy bagatelizują te informacje."
3902,3902,"Z ogólnikowych przepisów, które są naginane wbrew intencji ich autorów - stwierdza NIK. Kontrolerzy wskazują zwłaszcza na rządowe rozporządzenie z 1990 r., które nie precyzując górnej granicy dodatku służbowego dało  samorządowcom  furtkę do ustalania astronomicznych poborów. W rekordowej pensji małopolskiego marszałka ponad 14 tys. zł to właśnie dodatek służbowy. Niestety, polska prawica stoi obecnie przed trudnym dylematem - iść do Brukseli - nawet w kłopotliwym, choćby nawet biernym towarzystwie Kwaśniewskiego, czy pozostając w bezruchu dryfować w stronę Moskwy. Innej alternatywy nie ma, a wszelkie marzenia o samodzielnej roli quasi-mocarstwowej Polski są tylko rojeniami fantastów. Polska otrzyma 4 mln dolarów na szkolenia oficerów. Wydamy je pod czujnym okiem USA. Nasza armia wzbogaci się o stu pięćdziesięciu wyszkolonych ""po amerykańsku"" żołnierzy. Pieniądze na naukę dały Stany Zjednoczone. My musieliśmy tylko zrobić plan ich wykorzystania. MON cieszy się z tej dotacji, ponieważ po wejściu do NATO sami musimy opłacać naukę naszych żołnierzy za granicą. - Świeżo dostałem wyniki kontroli w jednej z dużych spółek skarbu państwa - informował prezes NIK Janusz Wojciechowski. - Prezes zarządu zarabia tam 90 tys. zł, członek zarządu 68 tys. zł. Wzrost płac w stosunku do ubiegłego roku o 129 proc. nastąpił bez żadnego uzasadnienia efektami pracy - mówił Wojciechowski. W województwie stołecznym uprawa borówki wysokiej zainteresowali się rolnicy z gminy Prażmów. Zainteresowanie to wynikło głównie z obserwacji wysokich plonów, jakie zbierali naukowcy z SGGW-AR. Właśnie w tej gminie mają oni swoje pole doświadczalne. Dziś już wielu rolników z Prażmowa czeka na te sadzonki. Jak wynika z doświadczeń pracowników Urzędu Ochrony Konkurencji i Konsumentów, próba odebrania wyłudzonych pieniędzy na drodze sądowej jest niełatwa i długotrwała. Ważką rolę odgrywa tu umowa, której ważność trudno podważyć, a którą klient podpisał dobrowolnie i świadomie, nie czytając jej uważnie, za to słuchając nie wiążących i nieprawdziwych obietnic pracownika konsorcjum. Sygnatariusz wniosku o odwołanie Wąsacza Ryszard Matusiak (trzeci na zestawionej przez Andrzeja Szkaradka liście najmniej zdyscyplinowanych posłów) ocenia, że straszenie parlamentarzystów świadczy o frustracji tych, którzy tak postępują. - Życzę powodzenia - ironizuje. Ocenia, że za niskie notowania AWS odpowiadają władze klubu i rząd, a nie autorzy wniosku o odwołanie ministra Wąsacza. Protestujący od dwóch tygodni pracownicy przedsiębiorstwa domagali się przywrócenia do pracy poprzedniego dyrektora Krzysztofa Częstochowskiego. Wojewoda nie chciał jednak przedłużyć z nim kontraktu, ponieważ razem z żoną posiadał strategiczny pakiet akcji firmy. Zdaniem wojewody stwarzało to możliwości nadużyć podczas prywatyzacji firmy. Udało się jednak zakończyć strajk w  PKS-ie . Porozumienie z pracownikami PKS podpisał w nocy z soboty na niedzielę  wicewojewoda  Marcin Jabłoński. Proces nie zdążył się rozpocząć - nie odczytano bowiem aktu oskarżenia. Dziś sądowi nie pozostanie nic innego jak umorzenie, bowiem od palenia akt minęło 10 lat, a tyle wynosi termin przedawnienia za takie przestępstwo. Akt oskarżenia trafił do sądu na początku 1995 roku. Od tego czasu sprawa czekała na wyznaczenie terminu. - Wpłaciłem około 90 tys. zł na mieszkanie, do którego miałem się wprowadzić w pierwszym kwartale ubiegłego roku. Tymczasem dzisiaj nie ma ani fundamentów domu, ani nawet pozwolenia na budowę. Obawiam się, że zostałem nabity w butelkę - mówi Stanisław B., który wpłacił gotówkę na około stumetrowe lokum w centrum stolicy. Prezes PZU Władysław Jamroży i członek zarządu Grzegorz Wieczerzak nadal są zawieszeni w pełnieniu swoich funkcji. Rada Nadzorcza towarzystwa na wczorajszym posiedzeniu pominęła sprawy personalne. Rada Nadzorcza PZU zebrała się wczoraj rano. Jeszcze po południu zawieszony prezes największego polskiego  ubezpieczyciela  nie wiedział, czy członkowie rady podejmą jakieś decyzje w jego sprawie. Kulminacyjnym punktem pielgrzymki była msza św. w Bazylice Grobu Pańskiego. - Z tego miejsca, gdzie Zmartwychwstanie po raz pierwszy poznały niewiasty i apostołowie, wzywam wszystkich członków Kościoła do odnowienia ich posłuszeństwa przykazaniu Pana do głoszenia Ewangelii wszystkim krańcom świata - powiedział Jan Paweł II podczas mszy sprawowanej w Bazylice Grobu Pańskiego. Wiemy natomiast już dziś z przytoczonych materiałów, że polskie służby specjalne nie są przygotowane do zneutralizowania potężnej operacji rosyjskich szpiegów. Wiemy też, że problem przez lata był lekceważony i z jakichś powodów nie podjęto nadzwyczajnych działań. Wiemy, że najwyższe władze kraju, mimo głośno deklarowanych NATO-owskich ambicji, nie poczyniły dostatecznie zdecydowanych kroków, żeby uspokoić naszych przyszłych partnerów. Będzie projektował gmach Muzeum Historii Żydów Polskich w Warszawie. Jego dziadkowie wyemigrowali na początku wieku z Łodzi do Kanady. Jeden z najgłośniejszych przedstawicieli prądu w architekturze zwanego  dekonstruktywizmem  (nurt ten podkreśla wartość rozpadu i deformacji). Zaprojektowana przez niego siedziba Nationale-Nederlanden w Pradze przypomina na wpół zburzony budynek. - Wcześniej czy później musiało dojść do odsłonięcia  PSL-SLD-owskiego  oblicza NIK i upadku mitu o apolityczności tej instytucji - mówi Gwiżdż. Również premier Jerzy Buzek domaga się jak najszybszego  upublicznienia  raportu o komputeryzacji ZUS. Według szefa rządu brak dokumentu miał wpływ na ubiegłoroczne kłopoty zakładu i stan państwowej kasy. Do kraju powróciły uprowadzone Polki. Uwolniono też polskiego ambasadora w Jemenie. Łzy, róże i żółte tulipany. Rodzina i przyjaciele powitali w sobotę uwolnione przez rosyjskie służby specjalne Polki. Kilka godzin później wolność odzyskał także Krzysztof Suprowicz, ambasador RP w Jemenie. Policji udało się już w dużym stopniu zrekonstruować przebieg wypadków. Maszynista pociągu 2 km przed stacją Brühl zwolnił do prędkości 40 km/h zgodnie z ustawionymi tutaj znakami. Ograniczenie szybkości obowiązuje tutaj od soboty z powodu rutynowych prac konserwatorskich. Tę szybkość pociąg winien zachować do następnego znaku ustawionego za dworcem Brühl. Ktoś nie związany z sadownictwem owoce borówki wysokiej wziąłby z pewnością za leśne jagody. Nie byłaby to zresztą duża pomyłka. Pierwsze odmiany uprawne amerykańscy botanicy uzyskali w wyniku krzyżowania dzikich leśnych gatunków jagód. Badania te rozpoczęto w Stanach Zjednoczonych na początku naszego wieku. Do dziś udało się wyhodować około dwustu gatunków. Oddanie do użytku domków w Połańcu w październiku 1997 r. było wyjątkowo uroczyste. Pojawiła się nawet sama prezes Urzędu Mieszkalnictwa Barbara Blida. Ze stolicy przywiozła autokar dziennikarzy. Powodzianie odbierając klucze do czyściutkich, choć niewielkich pomieszczeń płakali ze szczęścia. Panią prezes noszono na rękach. Wczoraj o 12. 50 pułkownik odleciał do Chicago. Choć jego spotkanie z młodzieżą w liceum im. Reja odwołano po telefonie o rzekomo podłożonej w budynku bombie, Kukliński był zadowolony z ciepłego przyjęcia, jakie zgotowano mu w Polsce w czasie 11-dniowej wizyty. Posłowie nierzadko są na bakier z prawem drogowym. - Zdarza się, że posłowie wykorzystują swój immunitet parlamentarny, by uniknąć odpowiedzialności za wypadek - przyznaje Szkaradek. Immunitetem zasłaniał się niedawno poseł SLD Alfred Owoc, który po spowodowaniu kolizji nie zgodził się na zbadanie zawartości alkoholu we krwi. Z kolei poseł AWS Szymon Niemiec po potrąceniu pieszego odjechał z miejsca wypadku. Tłumaczył później, że spieszył się na ważne głosowanie. W Tokio, Sydney i w Londynie rekordy spodziewane są dopiero dzisiaj. W poniedziałek tamtejsze giełdy były zamknięte z powodu święta. Prawdziwe chwile euforii przeżywała również warszawska giełda. Mieliśmy wczoraj naprawdę rekordowy początek roku. Warszawski Indeks Giełdowy zyskał 5 procent, a WIG20, indeks największych spółek na parkiecie, wzrósł o 6,1 procent. Dawno już nie oglądaliśmy takiego wybuchu optymizmu. Średnia zmiana ceny na rynku wyniosła wczoraj aż 4,4 procent. - W ubiegłym roku do dotychczasowej mizerii finansowej szpitali i przychodni, do protestów służby zdrowia dołączyła jeszcze reforma - grzmi rzecznik. - Dla pacjentów oznacza to ogromny chaos i brak poczucia bezpieczeństwa. Jakie są główne zarzuty rzecznika?"
3949,3949,"Andrew wiedział, że taki ruch w szachach nie istnieje i że chodzi tu o panią premier. W napięciu czekał na odpowiedź Amerykanina. - Jeszcze nie wiem - odrzekł tamten. Następnego dnia zatelefonował do Julii z pytaniem, co może powiedzieć o swoim ministrze spraw wewnętrznych. Nie powiedziała jakie, a on nie wypytywał. W miasteczku były dwa sklepy na krzyż, ale mieszkańcy tej dziury i okolicznych wiosek robili zakupy na targu, gdzie wszystkiego było pełno: świeżych warzyw, jaj, mięsa. Alona wybierała produkty ze straganów, a pan Jeffrey nosił za nią koszyk. Zaskoczył ją tłum, który wypełnił cmentarne aleje, ludzie stali też na chodniku przed bramą i na jezdni, hamując ruch. Pojawił się milicjant i kierował samochody w boczne ulice. A potem były długie przemówienia, których nie rozumiała, ale ludzie przerywali je oklaskami. Niektórzy nawet płakali. Po wyjściu Informatora Andrew zaczął się zastanawiać, co mogło się kryć za tą wizytą. Jakoś nie chciało mu się wierzyć w szlachetność intencji tego człowieka. Może chciano odwrócić jego uwagę od śledztwa, które miało wyjaśnić okoliczności śmierci Elizabeth. Wypadek mógł być przecież upozorowany. Wszystko wskazywało na to, że jednak tak nie było, ale należało to dokładnie sprawdzić. Andrew wszedł do budynku konsulatu. Sekretarka wprowadziła go do gabinetu, przepraszając jednocześnie w imieniu szefa, który utknął w korku. Dała mu do przejrzenia prasę. Na okładce kolorowego amerykańskiego magazynu zobaczył fotografię Gongadzego i podpis: ""Wznowione śledztwo. Czy zaginiona głowa dziennikarza powróci na swoje miejsce""?"
4028,4028,"Niekoniecznie. Oto za chwilę na rynek wejdzie jego następca - MMS, za pomocą którego oprócz informacji tekstowych można przesyłać zdjęcia lub obraz wideo. Rozrywka jest kołem zamachowym telefonii komórkowej, a MMS bardzo ją uatrakcyjnią. W Polsce także jesteśmy dziś bardziej zadowoleni z życia, niż byliśmy w latach 80. Choć mniej szczęśliwi - jak wynika to z odpowiednich badań porównawczych - niż Amerykanie, którym już od kołyski wpaja się przekonanie, że sami trzymają w rękach ster własnego życia. Prof. Stanisław Sołtysiński, współtwórca kodeksu spółek handlowych, jest zdania, że obowiązujący od dwóch lat kodeks znacznie poprawił sytuację akcjonariuszy mniejszościowych. Konflikty wynikają nie tyle z braku regulacji prawnych, ile z niewłaściwej interpretacji przepisów, braku skutecznego nadzoru nad rynkiem i powolnego działania wymiaru sprawiedliwości. Blisko połowę kwoty przyznanej na prowadzenie biura, ponad 4 tys. zł, pochłania czynsz. Do tego dochodzą rachunki za telefon, wydatki na materiały piśmienne, na znaczki. Wreszcie pensja pani Grażyny. Zdarzają się miesiące, że wypłaca ją sobie z opóźnieniem. Generał za swoje publikowane w prasie artykuły nie przyjmuje honorariów. Nie chce pan po prostu pomagać biednej sierocie?"
4045,4045,"Zjadano dziennie stado baranów, setki kur, górę ryżu, sadzawkę jogurtu, piramidę melonów i wypijano wagon coca-coli. Gościnność afgańska nie pozwala, aby na talerzu leżało tylko tyle, ile potrzeba. Ma leżeć pięć razy więcej, nawet jeśli potem trzeba to będzie wyrzucić do śmieci. I wyrzucano. Na dżirgę wchodziliśmy depcząc w błocie z melonów, niedojedzonego ryżu i pomyj, w smrodzie i zaduchu nie do opisania. Ósmego czerwca 1972 r. profesor Antoni Kępiński zakończył życie, na które miał wpływ. Godzinę po północy zaczęło się jego życie w legendzie. Tworzyli je i tworzą ci, którzy go znali, jego współpracownicy, pacjenci, przyjaciele, dziennikarze. Profesor Jan Ryn: - Przez dziesięć lat po jego śmierci żyliśmy w emocjonalnym paraliżu, nie umieliśmy o nim pisać ani mówić. Szefowi Prokuratury Rejonowej Gdańsk-Południe Krzysztofowi Skierskiemu nie pozostało nic innego, tylko polecenie wykonać: - Od 22 kwietnia prowadzimy postępowanie w sprawie czerpania przez inne osoby korzyści finansowych z tego, że ktoś trudni się nierządem. Sprawdzamy więc, czy wchodzi w grę przestępstwo z artykułu 204 kodeksu karnego. Jednak warunkiem sine qua non jest ustalenie, czy ten ktoś rzeczywiście trudni się nierządem. Część zakonników chce mieć prawo do roku zupełnej pustelni po każdych sześciu latach życia w danej wspólnocie. O. Napiórkowski mówi, że byłoby błędem, aby te poglądy nazywać konserwatywnym nurtem: - Człowiek próbuje się bronić przed technicyzacją życia i merkantylizmem, duchowej odnowy szuka w izolacji od świata. W Europie Zachodniej jest bardzo mało powołań do seminariów diecezjalnych, za to wzrasta zainteresowanie zakonami rygorystycznymi. Ten rok pustelni byłby swoistym duchowym prysznicem."
4094,4094,"Atrakcją dworca są także prostytutki. Rytowski: - Za pomocą Internetu umawiają się z klientami. Korzystają z czatów Onetu i Wirtualnej Polski. Zdarza się, że głośno komentują walory klientów i chwalą się, że idą ""na górę"" do pracy. Za godzinę znów są na czacie. W owym czasie w ocenie zachowań człowieka dominował - nie tylko w Chile - determinizm biologiczny. Tak było w interpretacji źródeł chorób psychicznych (w tym homoseksualizmu, który był do nich zaliczany), a także przestępczości i alkoholizmu. Uważano, że są one w dużym stopniu dziedziczne. Renato Kehl wyciągnął wniosek, że wszelkie zjawiska negatywne wynikają ze sztucznej ochrony istot słabszych przez społeczeństwo. Marek Ostrowski: - No i mamy kłopot z Europą. Aleksander Kwaśniewski: - Wielki kłopot, gdyż ""nie"" wobec europejskiej konstytucji wypowiedziały dwa kraje założycielskie Unii, w tym Holandia, która była najbardziej otwarta w Europie, najbardziej gotowa do akceptacji przybyszów z zewnątrz i która przez lata budowała społeczeństwo wielokulturowe, tolerancyjne. Teraz znaczenia nabiera szczyt UE 16 i 17 czerwca, który kończy prezydencję luksemburską, i powinien zaproponować rozwiązania. Przede wszystkim związanych z bezpieczeństwem. Rocznie na świecie ponad milion osób ginie w wypadkach drogowych, a ok. 40 mln odnosi rany. Świat z coraz większym trudem akceptuje trwającą na drogach hekatombę i związane z tym straty ekonomiczne. Trudno to jednak zmienić, bo większość wypadków wynika z winy kierowców. Trzeba więc ograniczyć ich wpływ. Ale jak?"
4097,4097,"- Tam ma się kontakt z profesorami, którzy wywierają wpływ na dzieje świata - to przecież niebywale rozwijające. Idzie się do czytelni, w której Newton pisał swoje największe dzieło. Oddycha się historią. Miał być pokaz sprawności, przełom, moralna odnowa, słowem - IV Rzeczpospolita. Jest ciąg dalszy kampanii, coraz bardziej zacięta walka, koalicja w zawieszeniu, a rząd - najpewniej po wyborach prezydenckich. I pytanie - czyj to będzie rząd?"
4211,4211,"Trudno pojąć, że pisała je ta sama ręka przeszło pięćdziesięcioletniej kobiety, w tym samym mniej więcej czasie, gdy ostrymi jak brzytwa słowami raniła zakochanego w niej młodego Maksymiliana Gumplowicza, odpychała od siebie, przedtem skokietowawszy. Jeszcze niedawno, bo przed dwoma, trzema laty ""dumna z konkiety"" spędzała z Maksem długie godziny, wypłakując na jego piersi skargi, że ""nigdy miłości nie zaznała, bo ojciec, nie pytając, wydał ją za pijaka"". Błyskotliwy wykładowca-matematyk o mrocznej urodzie zafascynował młodą studentkę. Wypatrzył ją wśród wielu dziewczyn. Kathleen była delikatna, wrażliwa, podatna na hipnotyczny wręcz wpływ profesora Palla. Toteż usłuchawszy go, rzuciła studia, uciekła od rodziców do profesorskiego domu, wkrótce wyszła za mąż za wykładowcę i urodziła dzieci. Pragnął mieć ich wiele. - Trzeba tworzyć nowe życie, nowych ludzi - mówił. Przyszło ich na świat chyba z pięcioro."
4247,4247,"Rozmiary porów są na ogół niewielkie, średnice nie przekraczają 1 [mm].  W takich warunkach dominuje przepływ laminarny, choć w grubych żwirach  i w szczelinach skalnych można się lokalnie spotkać z ruchem turbulentnym. Filtracja (filtracja liniowa) jest to laminarny przepływ płynu przez ośrodek porowaty. Fluacja (filtracja nieliniowa) jest to turbulentny przepływ płynu przez ośrodek porowaty."
4658,4658,"Na wspomnienia z dekady tamtych lat organizatorzy zapraszają już 25 stycznia. Wówczas, o godz. 20.00 w sali widowiskowej, rozpocznie się “Night Fever”. – Wprowadzały coś ciekawego. Przyjeżdżali aktorzy, recytowali wiersze, pojawiały się interesujące koncerty, przedstawienia. Żeby mówić o społeczeństwie obywatelskim trzeba stworzyć klimat do tworzenia odpowiednich programów. Tczewskie organizacje udowodniły, że potrafią aktywnie włączać się w organizację kultury. Działam w organizacji, która otrzymuje małe pieniądze, wystarczające jedynie na minimum działalności. Jeżeli przeliczyć te kwoty na jednego podopiecznego nie są to duże środki. Po kolei: działania zespołu kontrolnego w składzie: Zbigniew Urban, Antoni Truszkowski oraz przewodnicząca zespołu Gertruda Pierzynowska, wykazały, że na terenach rolniczych, których właściciele płacą podatek od gruntów niezabudowanych (czyli niewysoki), stoją całkiem pokaźne budynki (za które - co logiczne - podatek taki niski już nie jest). Trójka radnych, jako załącznik do protokołu, zebrała dokumentację fotograficzną, czyli przykładowe zdjęcia zabudowanych działek. Poszło o ich publiczną prezentację. 50 proc. środków pochodziło z Zarządu Związku OSP RP (125 tys. zł) i Krajowego Systemu Ratowniczo-Gaśniczego (75,2 tys. zł), 217,2 tys. zł dofinansował Urząd Gminy Tczew. Nowe volvo, jak przystało na nowoczesny wóz bojowy, pali 25 l na 100 km. PELPLIN. Płomienie ogarnęły prywatny budynek mieszkalny w nocy z 14 na 15 października 2007 r. W pożarze ucierpiało 11 osób, które znalazły tymczasowe schronienie u sąsiadów i rodzin. Dar serca dla pogorzelców, czyli czek pamięci od przedsiębiorców. Doroczny Bal Mestwina w Pelplinie miał jak zwykle obok dobrej zabawy także wymiar charytatywny. Zebrane podczas niego 2000 zł powędrowały na ręce poszkodowanych w ubiegłorocznym pożarze rodzin z Rudna. Wiadomym jest, iż czcigodni przodkowie Waszej Królewskiej Mości ziemie nasze, bynajmniej nie dla poczywania, jeno dla egzercerunków wojennych nawiedzali, wiele przy tym nieporządku pozostawiając, co miejscowy lud do dziś w pamięci trzymając powiada, iż bałagan jak po Szwedach nieraz zastaje. Przy tem, zapewne całkiem przypadkowo, wiele majętności nam poginęło, które dziś w Pałacu Waszej Królewskiej Mości leżą i w należytym porządku są trzymane, co nasze oczy ujrzały. KOCIEWIE. Tczew został jednym z laureatów czwartej edycji nagrody „Przyjaznego Brzegu”. Miasto wyróżniono za nową formułę Muzeum Wisły, budowę bulwarów i przystani. Zadaniem Nagrody Przyjaznego Brzegu jest premiowanie wszelkich inicjatyw inwestycyjnych i promocyjnych, ukazujących iż gestorzy polskich brzegów potrafią być życzliwi dla turystów i mieszkańców. Jaka będzie podwyżka?"
4692,4692,"Rzadko który sklep ma na zapleczu odpowiednią ilość regałów do magazynowania towarów. W większości są to tylko gołe ściany. Jak wiadomo, drewnianych skrzynek w sklepie nie brakuje. Kierownik Małgowski stawia jedną na drugie denkiem do ściany i przybija do muru zwykłym gwoździem (patrz zdjęcie). Powstaje uniwersalny regał, który dosłownie nic nie kosztuje i dzięki któremu w klitce o powierzchni 6 m kwadratowych mieści się, podzielony na asortymenty, ładunek całej ciężarówki. Artykuły spożywcze są szczególnie narażone na działanie różnego rodzaju szkodników. Szkodniki te nie tylko niszczą opakowania i artykuły spożywcze, ale również je zanieczyszczają - powodując obniżenie wartości handlowej towaru. Ich działanie więc ma negatywny wpływ na towary, na zdrowie konsumentów, a także jest przyczyną licznych kłopotów sprzedawców. Zastanówmy się, jak można je zwalczać w sklepie?"
4726,4726,"Prezydent Ukrainy Leonid Kuczma zapewnił wczoraj w Kijowie, że rezultaty wyborów parlamentarnych nie wpłyną zarówno na wewnętrzną, jak i na zagraniczną politykę Ukrainy. Kuczma oświadczył, że gospodarka będzie reformowana na zasadach rynkowych. Prezydent powiedział, że nowy parlament nie będzie gorszy od poprzedniej Rady Najwyższej. Zdaniem szefa państwa konflikt między prezydentem a parlamentem kończącej się kadencji ujawnił brak perspektyw w takiej sytuacji."
