,Unnamed: 0,sentence
4594,4594,"Zapanowała cisza, przede wszystkim ze zdumienia, że sędzia mógł znać imię skromnej krawcowej Sary Grünspan mieszkającej na Legionów przy Cmentarnej. Nie trzeba było długo czekać, aby znalazł się jakiś zuch, który pomyślał, że cud może dotyczyć także jego. Był pierwszy, bo kilku innych także otwierało usta. Już nie patrząc na niego, sięgnęła do gumy majtek. Najpierw zobaczył pępek wielki niczym krater, tak wiele obiecujący, że chciałby zsunąć się w jego czeluść i ogrzać w jego cieple. Za chwilę jednak opadający jedwab odsłonił krzak gorejący, przy którym kędziory pach wydały się kępkami mchu zaledwie. Patrzył w niego w zachwyceniu, a potem przestał widzieć cokolwiek, bo zemdlał. Wszyscy się obejrzeli, bo kobieta siedziała w ostatnim rzędzie. Teraz wstała, podpierając się kulą. Mogły być w tym samym wieku, jednak Regina nie dostrzegła w niej najmniejszych śladów urody czy choćby wdzięku. Jedyne, czego nie można jej było odmówić, to poczciwość twarzy. Nie mogłem tego słuchać. Kompromitowali nie tylko siebie, ale i Polskę. I brał w tym udział funkcjonariusz państwowy. Choć majakiem byli, może nawet nieuleczalnym, zapragnąłem wyciągnąć szablę. Przed oczyma stanął mi obraz z domu dziadka Antoniego, przedstawiający księcia Józefa z dumną miną rzucającego się w nurty Elstery. Zrobiłem krok do przodu i pociągnąłem Dorę za sobą. Mężczyzna z sumiastymi wąsami nazwany kawalerem wyraźnie się speszył. Długo szukał po kieszeniach, lecz wyjął z nich tylko zapałki. Pozostała jedna szansa na autograf. Marek skłonił się i wskazał dwie kobiety siedzące na korytarzu, a doktor pokiwał głową ze zrozumieniem. Pani o rudych włosach była bardzo mądra: kiedy dobiegał, już z pudełeczka wyłożonego ciemnozielonym aksamitem wyciągała pióro. Podała mu je otwarte i gotowe do pisania. Widziała, że mówiąc to, jakby specjalnie zwracał się do Chai Buber z ławy przysięgłych, która przed wojną miała stragan na Wolborskiej i nie znała nie tylko tych, ale i wielu prostszych słów. Regina nie uznała tego za eleganckie ani tym bardziej śmieszne. Tego już było za wiele nawet na malignę czy podwojony atak natręctw. Pierwsze, co pomyślałem, to czy Jurek na korytarzu zorientuje się, kto wchodzi. Zawsze powtarzał, że od dziecka chciał ją poznać. Szukał kobiet potężnych w każdej kategorii, także w sferze ducha. Na sali nie nastąpiło poruszenie, czemu trudno się dziwić, a ja obrażony bezczelnością swojej choroby wyszedłem, aby wreszcie stanowić o sobie. Powoli wszedł na piętro. Wszystkie drzwi były tu białe, a spod łuszczącej się farby prześwitywał mahoń. Wreszcie znalazł zielone, o których mówił sędzia, także pomalowane niedokładnie. Złapał za klamkę. Gdyby go spytano, dlaczego jej nie nacisnął, miałby trudności z odpowiedzią. Może zniechęciły go słowa sędziego o niemożliwości ucieczki, a może tylko chciał dalej słuchać, co mówią dorośli. W każdym razie zawrócił bez pośpiechu. Regina znała Wolickiego z widzenia, ale nawet jej przez myśl nie przeszło, że okaże się taki głupi. A przecież Chaim kazał mu dać kieliszek wódki, kiedy przyszedł w dzień po ich ślubie wstawić szybę w okno, bo było jej zimno. Na szczęście fruwające popielniczki, wpadające potem w te same otwory w narożnikach stołu, zrobiły odpowiednie wrażenie, bo Chaim spuścił z tonu, co poznała po nisko opuszczonej głowie. Poczuła, że ktoś ją głaszcze po ręce, i zobaczyła Marka, który być może chciał w ten sposób dodać jej otuchy. Nie nakrzyczała więc na niego, że się oddalił bez pozwolenia. Jak zwykle, kiedy wpadał w falset, uderzał laską o podłogę. Tym razem jednak robił to tak mocno, że pod stopami poczuła drżenie. Pamiętała, że na dźwięk tego przeraźliwego głosu ludzie chętnie schowaliby się pod ziemię, ale teraz ku swojemu zdziwieniu usłyszała na sali śmiech, i to wcale nie tłumiony. Sędzia także to zauważył. Wreszcie szelesty pięknie go uśpiły i jakby na zawołanie przyśniło mu się zakole rzeki Rudki, gdzie był z rodzicami na wakacjach. Słońce, ciepły piasek i piegowate plecy Moniki Nonas, córki sąsiadów, sprawiły, że przyjął pocałunek w policzek jako rzecz przynależną ciepłu i słońcu. Tym bardziej nie mogło go obudzić ciche skrzypnięcie drzwi. Prokurator był tak pewny swego, że kiedy usiadł, wyciągnął z kieszeni pilnik do paznokci i zaczął się nim bawić. Uznała to za niedopuszczalne i była ciekawa, czy sędzia to widzi. Jeśli nawet widział, to nie zwrócił prokuratorowi uwagi. Bornstein trzymał się za głowę, lecz zanim otworzył usta, przechadzał się chwilę między ludźmi, starając się zajrzeć w oczy najbliżej siedzącym. W książce wykorzystano fragmenty Dziennika Sándora Máraiego w przekładzie Teresy Worowskiej (Warszawa 2004) oraz książki Żydzi i Niemcy Gershoma Sholema w przekładzie Marzeny Zawanowskiej i Adama Lipszyca (Sejny 2006). Cytaty z dramatów Williama Shakespeara w przekładzie Józefa Paszkowskiego i Leona Ulricha na podstawie Dzieł dramatycznych (Warszawa 1973), w opracowaniu autora. Wyszli na taras, po muzykach został tylko futerał na skrzypce, co znaczyłoby, że wyjeżdżali w pośpiechu. Gdyby nie to, że tym razem dostojny starzec dźwigał walizki, wszystko wyglądałoby tak samo jak podczas przyjazdu. Nawet wiatr zdawał się ten sam, bo podobnie wirowały w powietrzu resztki bawełny, a kartki z porzuconych kwitariuszy magazynowych wcale nie odfrunęły daleko. Dałbym głowę, że wspominając dzieciństwo, zachlipał żałośnie, i tego już było za dużo. Przyjrzałem mu się uważnie. Buty miał stare, ale od Johna Lobba z St. James Street, do tego starannie wyczyszczone. Dobre zęby i zadbane dłonie. Oszukiwał więc, a garnitur magistrackiego urzędnika, ohydny krawat, a przede wszystkim słowa były przebraniem. Jednak po co zadawał sobie tyle trudu?"
4597,4597,"Tarnobrzescy policjanci zatrzymali w pobliżu Stalowej Woli 12 nielegalnych emigrantów. Wśród osób, które nielegalnie przekroczyły wschodnią granicę, było sześciu obywateli Bangladeszu, dwóch Afgańczyków i czterech Kurdów irackich, w tym kobieta z dzieckiem. W kierunku zachodnim przewożono ich mercedesem."
4601,4601,"Konto 072 służy do ewidencji zmniejszeń wartości początkowej środków trwałych oraz wartości niematerialnych i prawnych, podlegających umorzeniu jednorazowo w pełnej wartości, w miesiącu wydania ich do używania. Umorzenie księgowane jest w korespondencji z kontem 400. Na stronie Ma konta 072 ujmuje się zwiększenia, a na stronie Wn - zmniejszenia umorzenia wartości początkowej środków trwałych oraz wartości niematerialnych i prawnych."
4620,4620,"Po uderzeniu policyjną pałką kobieta doznała poważnego urazu wewnętrznego. Krystynie Sz. lekarze usunęli śledzionę. Pobici rolnicy złożyli w prokuraturze doniesienie o przekroczeniu przez policję uprawnień. Ośrodek zamiejscowy bartoszyckiej Prokuratury Rejonowej w Lidzbarku Warmińskim stwierdził, że Krystyna Sz. bardzo aktywnie uczestniczyła w blokadzie, m.in. rzucała w policjantów workami wypełnionymi gnojówką."
4663,4663,"TCZEW. Konflikt na tle płacowym w ZKM Veolia Transport Tczew Sp. z o.o. trwa nadal. Kierowcy autobusów zaostrzyli w czwartek, 31 stycznia jego formę. Ich protest zamienił się w 2-godzinny strajk ostrzegawczy, podczas którego autobusy (w godz. 9 - 11) nie kursowały po mieście. Do tej pory nie udało się znaleźć porozumienia, mimo prowadzenia rozmów z negocjatorem. Zanim rozpoczęły się oceniane przez jury występy, próbkę swoich umiejętności zaprezentował dziewczęcy duet „Shine”, który swoim pełnym energii występem rozgrzał publiczność zgromadzoną na sali. – Miłość ma wiele smaków. Może mieć smak słodyczy, ale nierzadko też goryczy. Pierwsza uczestniczka zaśpiewa o miłości przyprawianej różnymi smakami. Pomimo wysokiej ceny biletu (pełny pakiet biletu normalnego miesięcznego – 200 zł) podróżujący na terenie „metropolii” nie powinni narzekać na jakość usług. Najważniejszą zaletą będzie koordynacja wszystkich podsystemów komunikacyjnych z koleją podmiejska, a także motoryzacją indywidualną oraz komunikacją rowerową. Kiedy dojedziemy do miejsca, w którym kontynuowanie podróży będzie niemożliwe, czekać na nas będą np. wypożyczalnie czy parkingi rowerowe. Za punktualność, komfort podróżowania, czy czystość przystanków będzie dbał MZKZG. Mowa oczywiście o wystawie kotów rasowych. Międzynarodowa Wystawa Kotów Rasowych. Taka wystawa odbyła się w miniony weekend w Szkole Podstawowej nr 12 w Tczewie. Zjechało na nią blisko 100 hodowców z całego kraju, a także z Danii, Litwy i Estonii. Ale to nie oni byli najważniejsi, bo oczy zwiedzających, a przede wszystkim sędziów były zwrócone na ponad 200 rasowych kotów. Najpierw były występy rockowego zespołu muzycznego oraz pokazy tańca nowoczesnego grupy z tczewskiego Centrum Kultury i Sztuki i karaoke. Niestety, impreza była raczej nie do końca przemyślana i organizatorzy chyba za bardzo poszli na żywioł. Obiecankami zakończyło się sylwestrowe połączenie z Wrocławiem. A może był to kolejny tej nocy żart prowadzącego Sylwestra Grzegorza Godziny, który próbował to wszystko jakoś posklejać i uratować. Niemcy - mieszkający i rządzący w Tczewie - wiedzieli, że ich dni są policzone. Próbowali uratować tyle, ile się dało. Przede wszystkim wywozili ruchomy majątek i żywność. Rada Ludowa próbowała przeciwstawiać się takim krokom. Za jej sprawą uruchomiono w naszym mieście placówkę Czerwonego Krzyżu, w której m.in. wydawano zasiłki żywnościowe dla najbiedniejszych. Sceniczny utwór muzyczny o charakterze rozrywkowym, w którym fragmenty śpiewane i instrumentalne przeplatane są scenami mówionymi i układami tanecznymi - oto jak definiuje operetkę Słownik Języka Polskiego. Nie cytujemy tego wątpiąc w wiedzę naszych Czytelników, a dlatego, że niektórzy tczewianie faktycznie mogli zapomnieć czym jest prawdziwa operetka. Na ten rok do realizacji przewidziano boisko ze sztuczną trawą (za ok. 800 tys. zł) przy Szkole Podstawowej nr 12. Na przyszły rok planuje się przygotowanie dokumentacji dla boiska przy Szkole Podstawowej nr 11. Już niedługo zakończona zostanie inwestycja pn. przystań. Zainteresowanie spacerowiczów wzbudziły ostatnio schody zamontowane na zewnątrz budynku prowadzące na taras widokowy. Po części teoretycznej dzieci wraz z prowadzącymi zajęcia i kierownikiem GCEE, Dorotą Cyburą, wsiadły w autokar i udały się do gniewskiego parku, w którym zaplanowano część praktyczną zajęć. Przed wejściem do parku wszyscy zostali wyposażeni w lornetki. Trzy nowiutkie budki dla ptaków czekały już na podnośniku, który bezpłatnie udostępniła firma Inwest – Kom z Gniewa. W turnieju udział wzięli uczniowie szkół podstawowych, gimnazjalnych i ponadgimnazjalnych. Jednak tym razem do zwycięstwa wiodła nie umiejętność fechtunku, lecz znajomość spraw strażackich. Mowa o uczestnikach Ogólnopolskiego Turnieju Wiedzy Pożarniczej na szczeblu gminnym, którzy musieli wykazać się rozległą wiedzą dotyczącą ochrony przeciwpożarowej. GMINA GNIEW. Awaria pompy wieczorem 21 lutego spowodowała, że w Tymawie i Nicponi nie popłynęła w kranach woda. Mieszkańcy interweniowali, dzwoniąc do... naszej redakcji. Ich zdaniem zabrakło informacji kiedy awaria zostanie usunięta. Zabrakło ogłoszenia, podstawienia beczkowozu. W tej sprawie telefonowali nawet do burmistrza Gniewa Bogdana Badzionga. Mściwój II (zmarł w1294 r.) nie miał syna. Duchowieństwo i lud, a nawet rycerstwo, oskarżało go o zniewolenie i uczynienie z jednej z zakonnic zwykłej nałożnicy. O tym fakcie wspomina „Kronika oliwka”. Ten haniebny czyn miał być przyczyną braku męskiego potomka. Z tego powodu cierpiało całe Pomorze, obawiając się - po śmierci księcia - najazdu Brandenburgii lub zakonu krzyżackiego. O godz. 13.30 odsłonięty zostanie zegar na budynku Urzędu Miejskiego. Tego dnia w Centrum Wystawienniczo-Regionalnym Dolnej Wisły otwarta zostanie wystawa historyczna „Tczew. Od osady do współczesności”. Po wystawie Kurkowe Bractwo Strzeleckie zaprosi do swojej nowej siedziby – w Wieży Ciśnień. Oficjalne uroczystości poprzedzi msza św. w tczewskiej farze. Raz na cztery lata wybieramy swoich przedstawicieli do rad gmin. I na tym kończy się zainteresowanie wielu mieszkańców tematem samorządności. Często słychać głosy, że radni nic nie robią i tylko biorą diety. A jak jest w rzeczywistości?"
4666,4666,"Poborowi z odpowiednią dokumentacją i w wyznaczonym terminie są zobligowani stanąć przed komisją. Oczekując na swoją kolej, rozmawiają i oglądają filmy w świetlicy pod czujnym okiem opiekuna Rudolfa Dyrksa. W obliczu trudnej sytuacji na rynku pracy, 9-miesięczna przygoda w wojsku wydaje się dla nich niemiłą perspektywą. Kandydatki wybrane w castingu zorganizowanym w Gdańsku: 1. Agnieszka Kowalska, 17 lat, Pruszcz Gdański; 2. Aneta Gleixner, 17 lat, Sopot; 3. Adriana Olechowska, 16 lat, Trąbki Wielkie; 4. Anna Stankiewicz, 16 lat, Gdańsk. Wszystkie wymienione wyżej dziewczyny zobaczymy podczas finału Miss Kociewia 2008, który odbędzie się 15 marca w Centrum Kultury i Sztuki w Tczewie. KOCIEWIE. W Rudnie (gm. Pelplin), w wielorodzinnym budynku mieszkalnym, wybuchł pożar, który doszczętnie zniszczył kuchnię w mieszkaniu młodego małżeństwa, które spodziewa się dziecka. Po pożarze apelują o pomoc. Prawdopodobnie przyczyną pojawienia się płomieni było zwarcie instalacji elektrycznej, ale wciąż badane są faktyczne powody pożaru. W jego wyniku spłonęła kuchnia w mieszkaniu należącym do młodego małżeństwa, które spodziewa się dziecka. Wsparcie otrzyma także „Modernizacja układu komunikacyjnego trasy obwodowej „podmiejskiej” - etap I” w wysokości 2 mln zł oraz „Układ drogowy na osiedlu przy ul. Czatkowskiej – I etap” w kwocie 700 tys. zł. Miasto dofinansuje również działalność Centrum Interwencji Kryzysowej w Tczewie przy ul. Wojska Polskiego 6 w wysokości 20 tys. zł. Ale nie tylko same ulice irytują. A co z sygnalizacją świetlną przy przejściach dla pieszych i na newralgicznych skrzyżowaniach?"
4667,4667,"Jedni chcą, aby było ich więcej, inni wskazują na to, że sygnalizacja... tamuje ruch. Niemniej, w niektórych miejscach, jak np. na rondzie Jana Pawła II, jest ona niezbędna. Tak rozpoczęło się historyczne spotkanie, podczas którego twórcy pierwszych numerów „Gazety Tczewskiej” – autorzy tekstów, drukarze i kolporterzy - mogli wspólnie wspomnieć czasy, kiedy musieli działać wg zasady „im mniej wiem, tym krócej jestem przesłuchiwany” - czasy, kiedy gazeta była wydawana nielegalnie. Wielu z nich było zatrzymywanych, kilku aresztowanych. Pomimo tego wszyscy wspominają czasy podziemnej działalności z sentymentem Najliczniejszą grupę nagrodzonych podczas Dnia Tczewa stanowili sportowcy, którym prezydent przyznał nagrody lub stypendia (lub jedno i drugie) za bardzo dobre wyniki sportowe uzyskane w 2007 r. (ich listę podajemy poniżej). Uroczysta sesja w Centrum Kultury i Sztuki była także okazją, aby wręczyć Pro Domo Trsoviensi. Kawalerem medalu został tym razem Adam Murawski. Zaniepokojeni klienci bezskutecznie próbowali skontaktować się z właścicielem firmy M. W. Wszystkie zamieszczone na stronie internetowej numery telefoniczne były nieaktualne. Próby kontaktów e-mailem czy poprzez Gadu-Gadu także spełzły na niczym. Pozostawieni bez pieniędzy, sprzętu oraz możliwości kontaktu klienci mogli jedynie wyrazić swoją złość pisząc negatywne komentarze na forach internetowych. Kiedy sytuacja nie zmieniła się przez ponad miesiąc, zainteresowani zaczęli zastanawiać się, czy przedsiębiorstwo D. w ogóle istnieje. Zainteresowani tematem mieszkańcy w sposób jednoznaczny wyrażali swoje obawy co do budowy zakładu, który miałby przyjmować śmieci z czterech powiatów, poczynając od Stegny i Malborka. Hanna i Marek Leszczyna poruszyli kwestię natężenia ruchu ciężarówek, które miałyby wozić śmieci „przez środek miasta”, m.in. ul. Rokicką, której odcinki są w fatalnym stanie. Nie wiadomo czy ciężarówki byłby odpowiednio zabezpieczone przed „gubieniem” śmieci. Od tego czasu pani Wanda ma zawroty głowy, drżenie ręki. Próbuje usprawiedliwiać rodzinę, mówi, że kłopoty ze zdrowiem może mieć od cukrzycy... Zdarzyło się to nie po raz pierwszy. Pani Wanda otrzymała nakaz eksmisji dla osób, które z nią mieszkają, ale po... uzyskaniu przez małżeństwo lokalu zastępczego. Czyli nieprędko. W tej sytuacji prokuratura wysłała do magistratu pismo ponaglające. Malowidła, które oglądaliśmy nie nawiązywały tylko do tradycji kościoła prawosławnego, ale również do malowideł wywodzących się z tradycji łacińskiej. Takimi były kopie dzieł wybitnych malarzy renesansu, np. Leonarda da Vinci. Przedstawiono też realistyczną wizję postaci z Całunu Turyńskiego. Widać też wpływy malarstwa starogreckiego i bizantyjskiego. Od 1 stycznia tego roku SKM funkcjonuje według nowego, a w oczach korzystających z usług przewoźnika, gorszego rozkładu jazdy. Wraz z nowym rokiem tymczasowo zaniechano bezpośrednich połączeń z Tczewa do wszystkich pośrednich stacji pomiędzy Gdańskiem a Gdynią. Z sześciu podobnie kursujących „SKM-ek” pozostały jedynie dwie (przyp. godz. 14.38 i 15.46). Jeńcy wojenni listy piszą... Oczkiem w głowie Jerzego Białasa jest wspomniany eksponat filatelistyczny w postaci kolekcji korespondencji polskich oficerów, więzionych podczas II wojny światowej w pięciu obozach jenieckich II Okręgu Wehrmachtu - Szczecin. Zbiór blisko tysiąca kartek pocztowych, listów, przekazów paczkowych czy pieniężnych powstaje od 10 lat. Na ich kartach toczy się swoisty dialog pomiędzy jeńcami, ich rodzinami i nieraz komendanturą obozów. Pomysł na książkę o tczewskich nekropoliach wziął się z wielu spacerów autora po mieście. Czesław Glinkowski chce przywrócić pamięć o żarliwych społecznikach, kapłanach, fachowcach, nauczycielach, lekarzach, działaczach kultury i sportu, którzy w swoich obowiązkach zawodowych oraz w działalności społecznej znajdowali sens życia. Przygotowywana przez radnych wspomniana wyżej uchwała - doprecyzowana autopoprawką - przesuwa likwidację placówki na 2009 r. i dopuszcza istnienie w Pelplinie oddziału zamiejscowego, ale bez administracji. Pracownicy innego SOSW w Tczewie obsługiwaliby kadrę powstałego ośrodka zamiejscowego. Ostatecznie radni po burzliwej debacie wycofali uchwałę wraz z poprawkami. 19 było za (w tym wszyscy z Pelplina), dwóch się wstrzymało. TCZEW. Zmiana godzin urzędowania Powiatowego Centrum Pomocy Rodzinie. Powiatowe Centrum Pomocy Rodzinie w Tczewie informuje, że zmianie ulegają godziny otwarcia placówki. Z dniem 7 kwietnia 2008 r. centrum będzie czynne od poniedziałku do piątku (oprócz środy) w godz. 8.00 - 14.00, a w środy w godz. 7.30 - 15.30. TCZEW. Już po raz trzeci ulicami Tczewa, z okazji dnia Św. Walentego, pomkną autobusy miejskie przystrojone serduszkami. Serduszka czekoladowe będą rozdawane w autobusach dla par. Inni pasażerowie mogą liczyć co najwyżej na... lizaka. Tak udekorowane będą autobusy linii nr „3” i „50”. Oznakę nadchodzących „Walentynek” można było zobaczyć już w poniedziałek, kiedy pasażerowie nad ranem zobaczyli autobus udekorowany serduszkami. Policjanci przypominają, że pieszy na jezdni jest 10-krotnie bardziej narażony na śmierć niż kierowca. Tylko w listopadzie ub. roku doszło na terenie miasta do siedmiu potrąceń pieszych. Czasami nawet przestrzeganie przepisów nie pomoże, jeżeli nie zachowamy zdrowego rozsądku, a w przypadku dzieci jeśli nie wytłumaczymy im, że nawet na przejściu dla pieszych muszą zachować szczególną ostrożność i mieć ograniczone zaufanie do nadjeżdżających kierowców. Z tych samych środków, które zasiliły konto Hufca ZHP, dofinansowanie zdobyło także Stowarzyszenie Na Rzecz Szkolnictwa Specjalnego. Ich projekt nosi nazwą „Otworzyć drzwi”. Zainteresowany udziałem?"
4764,4764,"Czułam się chora, zbita, zmiażdżona. Miasto tak obce, inne, że nie odnalazłam, nie potrafiłam odszukać nic, nic z tych obrazów, które w ciągu tamtych lat powstały. Sam dom, ogród, każdy kamień, drzewo, krzak - widziałam w pamięci w tych różnych barwach, nastrojach. Czy to tak było?"
4801,4801,"] według obrządku judaistycznego w lipcu br. przedstawiciele miejscowych organów władzy m. Kijowa w stolicy Ukrainy wykryli w prywatnym mieszkaniu nieprawomyślne zebranie, którego uczestnicy oznajmili, że zebrali się na modlitwy w minianie (osobnym zgromadzeniu Żydów). Krok po kroku, borykając się z niesłychanymi trudnościami, organizatorzy opieki nad dzieckiem i pedagodzy usiłowali wybrnąć z kryzysu. Sprawozdania z listopada 1941 r. świadczą o tym, że udało się zahamować wysoką śmiertelność w sierocińcach, z wyjątkiem Głównego Domu Schronienia, gdzie w jednym miesiącu zmarło 18 procent dzieci. Na ogół umierały dzieci nowo przybyłe, zabrane z ulicy w stanie krańcowego wyczerpania. Boi się też mama Krzysztofa, studenta medycyny, który do klubu zaczął przychodzić niedawno. – Odkryłem swoje korzenie, no i chcę się czegoś więcej dowiedzieć. Uczę się hebrajskiego. U siebie w pokoju mam menorę, izraelskie plakaty. Jak ktoś przychodzi, od razu wie. Mama mówi, żebym uważał, bo wychodząc z klubu mogę dostać w łeb. Oczywiście, ale z tym musiałem uporać się wewnętrznie o wiele wcześniej. W związku z tym, nie stanowiło to dla mnie trudności nawet w najdrastyczniejszych przypadkach antysemickich wybryków, których sam byłem adresatem albo świadkiem – w kwestiach publicznych czy prywatnych. Choć więc pogląd Ronalda Topora, że w gruncie rzeczy każdy antysemita ma tylko jeden cel – zabić Żyda – był mi bliski, zdawałem sobie sprawę, że antysemityzm ma mnóstwo odcieni. Porządnie przygotowany wydaje się Orson Scott Card, autor powieści Oczarowanie, który udatnie połączył legendy i ludowe opowieści Żydów, Ukraińców i Rosjan, umieszczając je w wiarygodnym kontekście, z jednej strony – królestwa Baby-Jagi, a z drugiej – dwudziestowiecznych peregrynacji sowieckich Żydów, którzy otrzymali zgodę na wyjazd do Izraela. Pana nie zapraszam więcej, bo w czasie Świąt będzie Pan zapewne pił wódkę, a ja tylko mleko. Zakrywam togą twarz, aby ukryć cierpienie, ale nie umieram. Czytałem bardzo piękny wiersz Mundzia [?"
4856,4856,"Kiedy jesienią przystąpimy do układania kompozycji, mogą nam się przydać nie tylko kwiaty, ale także pędy z pąkami i owocami, kłosy zbóż, kwiatostany traw, gałązki, a nawet korzenie. Główki kwiatów przed umieszczeniem w bukiecie przymocowujemy do łodyżek (mogą to być pędy róż lub innych roślin), najlepiej szybko schnącym klejem albo cienkim drucikiem. U pani Barbary Marzec z Warszawy co roku, wczesną wiosną, zakwitają hipeastra. Nasza Czytelniczka ustawia piękne białe kwiaty w różnych miejscach w mieszkaniu, aby móc ciągle na nie patrzeć. Przypominają jej lato, ogród i ukochane lilie. Pani Barbara uprawia hipeastra od czterech lat. Sześć cebul kupiła na kiermaszu zorganizowanym w pobliskiej szkole. Wśród wielu okazów szukała tylko odmiany o białych kwiatach (ulubiony kolor pani Barbary). Nasz stały konkurs ""Okaz miesiąca"" budzi coraz większe zainteresowanie. Do redakcji ""Kwietnika"" nadchodzi mnóstwo zdjęć pięknych, nierzadko wręcz imponujących roślin, ale niestety - z racji niewielkiej objętości pisma - nie wszystkie fotografie możemy opublikować. Okazuje się, że ulubioną rośliną  wielu naszych Czytelników jest difenbachia. W tym numerze przedstawiamy cztery okazy; wszystkie są troskliwie pielęgnowane i większość regularnie zakwita. Juki - w zależności od gatunku - to byliny o liściach ułożonych w przyziemne rozety lub drzewka o prostych albo rozgałęzionych pniach nawet kilkumetrowej wysokości, z rozetami liści na końcach pędów. Blaszki liściowe juk są zazwyczaj sztywne, grube, pokryte warstwą wosku, a ich dzwonkowate kwiaty, zebrane w wysokie kwiatostany, mają barwę białą bądź kremową. Jaka to juka?"
4860,4860,"Bardzo ładnie dzięki poetyckiemu cytatowi Aneta przywołała czar zaklęty w przestrzeni, w miejscach, które nie ulegają czasowi. Sam też po ""Ester"" sięgnę niedługo. Przykro zrobiło mi się, gdy dowiedziałem się o zdradzie Gdańska przez Chwina. Ponoć akcja w większości rozgrywa się w Warszawie. Nie jestem pewien, czy zbierane przez autora cegiełki faktograficzne zadowolą mnie. Jednak czekam."
4909,4909,– Monika no nie ma czasu ale to dla nas tak zrobiła specjalnie bo nas lubi po prostu.. – aha.. – jak to nie rozumiem panie Mariuszu ma czas czy nie ma czasu. kobieta moja jak nie ma dostaje listę co ma zrobić i nie ma ma czas czy nie ma czasu ma być zrobione i koniec.. – tam z wierzchu się zbierze i.. – nie ma problemu. o o czyżby Krzysiu szedł.. – co tam nam zostało panie Mariuszu teraz tylko pożartować. ja to herbatkę mam. pożartować.. – panie Mariuszu ?
4924,4924,"Zabił to teraz nic już nie zwróci ofierze życia. A ich żal to sobie mogą w e schować Było myśleć przed zabiciem faktem a nie po. Aż się zbulwersowałam normalnie Ja również jestem zdecydowanie przeciw. Moim zdaniem taka osoba powinna trafić do więzienia i ciężko pracować przez bardzo długi czas. Zabijanie to bardzo proste rozwiązanie, a nie przynosi żadnego zysku. Mówicie o aspekcie psychologicznym, ale nie wiem, czy ludzie nie będą bardziej bali się ciężkiej pracy do końca życia niż samej kary śmierci. . . Ja jestem za. Kara śmierci to eliminacja, owszem, ale skojarz to z napromieniowaniem komórki rakowej. Należy zabić chorą komórkę, aby cały organizm mógł żyć. Dodatkowo, martwy przestępca nie żyja na koszt ciężko pracujących podatników, więc zmniejszy się dziura budżetowa. Lepiej raz wydać na pavulon niż co dziennie 10 zł przez 25 lat. Przestępca, który dostanie 20 lat wyjdzie po około 15-10 latach a szanse na to, że znowu zacznie zabijać są olbrzymie. nie mówimy tu o mordercach, którzy zabili przez przypadek itp. Kara śmierci miałaby dotyczyć zabójców, którzy już mają zadatki na psycholi i mogliby w przyszłości swój wyczyn powtórzyć. PS. Mi bardziej szkoda tych ludzi, którzy umrą w wyniku wypuszczenia psychopaty niżeli 1 ofiary kary śmierci na 20 lat. Nie wiedziałem, że prawo zmienia się co 4 lata O ile mi wiadomo to nadal obowiązuje kodeks karny z 1997 roku i kodeks cywilny z 1994 roku. Moim skromnym zdaniem, skazańcom powinno się zapewniać podstawowe wyżywienie np. suchą bułkę i szklankę wody, a jak chcą więcej to niech sobie na to zapracują. Im więcej pracują, tym lepiej mają, my zresztą też. Ronin - to samo próbuję powiedzieć od początku. Osoba, która cierpi na chorobę psychoczną różni się od faceta, który poprostu rozmum postradał i zabija dla przyjemności i własnej satysfakcji. Tego nie da się wyleczyć. PS. Stwierdzenie, że ""oszczędzamy pieniądze"" rozumiem w innym znaczeniu. jestem w stanie zgodzić się na utrzymywanie emeryta, gdyż przepracował swoje życie i coś dobrego dla społeczeństwa zrobił. Czymże zasłużył sie psychopata?"
4968,4968,"3-miesięczny chłopczyk z ciężkimi obrażeniami głowy i pęknięciem czaszki trafił do wrocławskiego szpitala. Prokuratura zarzuca 22-letniej matce dziecka znęcanie się ze szczególnym okrucieństwem. Według policji, kobieta już wcześniej biła dziecko. Jednak dopiero teraz chłopiec został tak skatowany, że ""ktoś z członków rodziny zawiadomił o tym policję""."
5006,5006,– więc właśnie – mając możliwość korzystania z książki czytanej przez księdza profesora. akurat to zdanie które ksiądz doktor przytoczył jest podkreślona przez księdza profesora. wykład pisma świętego może w rzeczywistości stać się narzędziem antychrysta i przy tym zdaniu trzy wykrzykniki księże profesorze. a zatem to bardzo ważne zdanie – więcej czasu poświęcić – właśnie – ja bym dopowiedział do tego. bo tu akurat – i papież tam pisze że. on popada w sprzeczność ten właśnie egzegeta. którego wcześniej cytuje jako poważnego badacza ale w tym momencie papież z nim wchodzi po prostu w zwyczajną polemikę wykazując nielogiczność argumentacji – i tym samym historia staje się centrum zainteresowania boga – właśnie. dlatego też takie studiowanie pisma świętego w którym poprzez działanie właśnie rozumu. szukającego faktów historycznych w piśmie świętym jest ogromnie ważne. bo inaczej gdybyśmy. nie używając rozumu tego właśnie krytycznego historycznego rozumu. gdybyśmy inaczej czytali pismo święte. to byśmy czytali pismo święte jako mity. jako takie właśnie. literackie wymyślone – że ten krzyż był naprawdę. żeby to widzieć. prawda ?
